DateTimeUT,"FIES room WebSensor1 Temperature near ceiling","FIES room WebSensor1 Humidity","FIES room WebSensor1 Illumination","FIES front room WebSensor2 Temperature","FIES front room WebSensor2 Humidity","FIES front room WebSensor2 Illumination","FIES inside black box at rear","FIES room near ceiling and fan control","FIES under grating in tank","FIES front room","FIES below table girder","FIES above heater radiator","FIES inside black box centre","FIES above ceiling","FIES grating tank housing","FIES inside white box rear","FIES inside white box centre","FIES centre of table [inc. gnd]","FIES ceiling near instrument (Aarhus 1)","FIES inside black box (Aarhus 2)","FIES Inside white box under dewar (Aarhus 3)","FIES Detector temperature","FIES Dewar temperature","FIES Detector pressure","FIES Atmospheric Pressure","FIES grating tank pressure"
"2020-03-16 17:57:19",20.1,28.4,0,18.7,22.7,0.4,20.486,19.744,20.561,18.355,19.597,26,20.571,12.969,20.693,20.465,20.392,20.93,20.73,21.03,21.33,-120.01,-172.99,1.46e-06,770.791,770.219
"2020-03-16 17:58:20",20.1,28.4,0,18.6,22.8,0.4,20.487,19.588,20.561,18.33,19.606,24.907,20.572,12.896,20.694,20.451,20.393,20.927,20.68,21.03,21.34,-119.97,-173.02,1.46e-06,770.858,770.219
"2020-03-16 17:59:20",20.1,28.4,0,18.7,22.8,0.4,20.487,19.688,20.561,18.354,19.638,24.565,20.572,12.739,20.694,20.501,20.395,20.931,20.72,20.98,21.35,-120,-173.02,1.46e-06,770.842,770.22
"2020-03-16 18:00:20",20.1,28.4,0,18.8,22.6,0.4,20.487,19.749,20.561,18.309,19.619,25.008,20.572,12.751,20.694,20.481,20.397,20.928,20.72,21,21.29,-120,-173.01,1.47e-06,770.752,770.22
"2020-03-16 18:01:19",20.1,28.4,0,19.2,22.2,0.4,20.487,19.674,20.562,18.27,19.602,25.378,20.573,12.891,20.694,20.551,20.399,20.931,20.73,21.02,21.3,-120,-173.01,1.47e-06,770.86,770.223
"2020-03-16 18:02:20",20.1,28.4,0,19.5,21.8,0.4,20.488,19.685,20.562,18.413,19.63,24.288,20.574,13.071,20.694,20.605,20.401,20.927,20.7,21,21.36,-120,-172.83,1.47e-06,770.868,770.221
"2020-03-16 18:03:20",20.1,28.4,0,19.7,21.6,0.4,20.487,19.697,20.562,18.629,19.67,23.602,20.573,12.991,20.695,20.574,20.397,20.934,20.7,21.01,21.3,-120,-172.83,1.46e-06,770.884,770.224
"2020-03-16 18:04:20",20.1,28.4,0,19.9,21.4,0.4,20.488,19.69,20.562,18.726,19.673,23.936,20.574,12.869,20.695,20.51,20.395,20.939,20.73,21,21.31,-119.99,-172.81,1.46e-06,770.868,770.223
"2020-03-16 18:05:20",20.1,28.4,0,20,21.3,0.4,20.488,19.629,20.562,18.839,19.648,24.316,20.574,12.884,20.695,20.602,20.399,20.93,20.66,20.98,21.36,-119.98,-172.81,1.46e-06,770.885,770.222
"2020-03-16 18:06:19",20.1,28.4,0,19.8,21.4,0.4,20.489,19.61,20.562,18.816,19.648,24.779,20.575,12.872,20.695,20.536,20.398,20.927,20.58,21.01,21.36,-119.98,-172.9,1.46e-06,770.838,770.223
"2020-03-16 18:07:20",20.1,28.4,0,19.4,21.8,0.4,20.489,19.6,20.562,18.578,19.617,24.579,20.574,12.805,20.695,20.614,20.395,20.932,20.58,20.96,21.31,-119.99,-172.9,1.46e-06,770.887,770.224
"2020-03-16 18:08:20",20.2,28.4,0,19.1,22.1,0.4,20.489,19.654,20.562,18.472,19.639,24.881,20.575,12.791,20.695,20.547,20.394,20.943,20.57,21.02,21.35,-119.99,-172.9,1.46e-06,770.999,770.224
"2020-03-16 18:09:19",20.1,28.3,0,19,22.2,0.4,20.49,19.639,20.562,18.439,19.615,25,20.575,12.8,20.696,20.561,20.399,20.944,20.63,21.02,21.36,-119.99,-172.9,1.46e-06,770.942,770.226
"2020-03-16 18:10:20",20.2,28.3,0,18.8,22.5,0.4,20.49,19.628,20.563,18.305,19.602,24.715,20.574,12.926,20.695,20.605,20.397,20.94,20.61,20.99,21.32,-119.99,-172.92,1.46e-06,770.966,770.226
"2020-03-16 18:11:19",20.2,28.3,0,18.8,22.4,0.4,20.489,19.572,20.562,18.312,19.607,24.966,20.574,12.951,20.696,20.497,20.398,20.938,20.57,20.98,21.33,-120.01,-172.92,1.46e-06,770.944,770.225
"2020-03-16 18:12:20",20.1,28.3,0,18.8,22.4,0.4,20.489,19.637,20.563,18.32,19.617,26.06,20.574,12.971,20.696,20.56,20.397,20.938,20.64,21.01,21.38,-120.01,-172.92,1.46e-06,770.876,770.228
"2020-03-16 18:13:20",20.1,28.3,0,18.8,22.3,0.4,20.49,19.598,20.563,18.311,19.614,24.831,20.575,12.924,20.696,20.534,20.397,20.942,20.63,21.01,21.4,-120,-172.89,1.46e-06,770.916,770.228
"2020-03-16 18:14:19",20.1,28.3,0,19.1,22,0.4,20.489,19.652,20.563,18.257,19.635,24.641,20.574,12.904,20.697,20.51,20.394,20.942,20.64,21.01,21.37,-120,-172.96,1.46e-06,770.901,770.229
"2020-03-16 18:15:20",20.1,28.3,0,19.4,21.7,0.4,20.489,19.673,20.563,18.447,19.616,24.989,20.574,12.809,20.697,20.492,20.392,20.941,20.7,21.03,21.34,-120,-172.96,1.46e-06,770.832,770.229
"2020-03-16 18:16:20",20.1,28.3,0,19.7,21.4,0.4,20.489,19.621,20.564,18.583,19.667,24.545,20.574,12.962,20.697,20.417,20.395,20.929,20.67,21.01,21.3,-119.99,-172.96,1.46e-06,770.838,770.227
"2020-03-16 18:17:19",20.1,28.3,0,19.8,21.2,0.4,20.489,19.624,20.564,18.733,19.64,25.28,20.574,12.877,20.698,20.415,20.396,20.934,20.59,21.01,21.29,-119.99,-172.87,1.46e-06,770.848,770.227
"2020-03-16 18:18:20",20.1,28.3,0,20,21,0.4,20.489,19.637,20.564,18.857,19.651,24.584,20.574,12.921,20.698,20.576,20.397,20.936,20.69,21,21.32,-119.99,-172.86,1.46e-06,770.887,770.228
"2020-03-16 18:19:20",20.1,28.3,0,19.9,21.1,0.4,20.49,19.625,20.564,18.857,19.654,24.926,20.575,12.88,20.698,20.578,20.396,20.934,20.66,21.02,21.29,-120.01,-172.86,1.46e-06,770.862,770.231
"2020-03-16 18:20:19",20.2,28.3,0,19.6,21.3,0.4,20.49,19.723,20.564,18.618,19.603,24.545,20.574,12.954,20.698,20.558,20.393,20.932,20.71,21,21.31,-119.99,-172.83,1.46e-06,770.824,770.231
"2020-03-16 18:21:20",20.1,28.3,0,19.2,21.6,0.4,20.49,19.648,20.564,18.497,19.612,25.569,20.574,12.924,20.698,20.521,20.394,20.935,20.72,21.01,21.29,-119.99,-172.83,1.46e-06,770.861,770.232
"2020-03-16 18:22:20",20.1,28.3,0,19,21.9,0.4,20.49,19.596,20.565,18.412,19.613,25.191,20.574,12.982,20.698,20.568,20.394,20.933,20.65,21,21.24,-119.99,-172.83,1.46e-06,770.856,770.231
"2020-03-16 18:23:19",20.1,28.2,0,18.8,22.1,0.4,20.49,19.656,20.565,18.292,19.593,25.293,20.575,13.011,20.698,20.598,20.395,20.926,20.7,20.97,21.27,-119.99,-172.89,1.46e-06,770.938,770.232
"2020-03-16 18:24:20",20.1,28.2,0,18.7,22.2,0.4,20.491,19.668,20.565,18.281,19.633,24.987,20.574,13.037,20.698,20.535,20.397,20.932,20.65,21,21.31,-119.99,-172.95,1.46e-06,770.926,770.231
"2020-03-16 18:25:20",20.1,28.2,0,18.7,22.2,0.4,20.49,19.616,20.565,18.208,19.616,24.998,20.573,12.855,20.699,20.548,20.394,20.928,20.63,21.02,21.3,-119.99,-172.99,1.46e-06,770.802,770.232
"2020-03-16 18:26:19",20.1,28.2,0,18.7,22.2,0.4,20.49,19.61,20.565,18.19,19.622,25.186,20.574,12.746,20.698,20.462,20.394,20.932,20.63,20.95,21.28,-120,-172.99,1.46e-06,770.909,770.232
"2020-03-16 18:27:20",20.1,28.2,0,19,21.9,0.4,20.489,19.602,20.565,18.13,19.598,25.022,20.574,13.045,20.699,20.507,20.391,20.937,20.64,20.97,21.35,-120.01,-172.81,1.46e-06,770.876,770.234
"2020-03-16 18:28:20",20.1,28.2,0,19.3,21.5,0.4,20.49,19.71,20.565,18.302,19.637,24.37,20.575,12.862,20.699,20.591,20.39,20.933,20.65,21.03,21.3,-120,-172.95,1.47e-06,770.938,770.233
"2020-03-16 18:29:19",20.2,28.1,0,19.6,21.2,0.4,20.49,19.613,20.565,18.482,19.609,25.296,20.575,12.897,20.7,20.533,20.393,20.934,20.66,20.97,21.3,-120,-172.95,1.47e-06,770.827,770.234
"2020-03-16 18:30:20",20.2,28.1,0,19.8,21,0.4,20.49,19.641,20.566,18.687,19.617,25.203,20.574,12.894,20.7,20.505,20.393,20.932,20.66,20.95,21.27,-120,-172.85,1.47e-06,770.895,770.236
"2020-03-16 18:31:20",20.2,28.2,0,19.8,20.9,0.4,20.49,19.678,20.566,18.66,19.572,25.996,20.574,12.943,20.7,20.457,20.393,20.933,20.72,20.99,21.34,-120,-173.07,1.46e-06,770.918,770.237
"2020-03-16 18:32:19",20.2,28.2,0,19.9,20.9,0.4,20.49,19.752,20.566,18.739,19.596,25.748,20.574,12.885,20.7,20.516,20.389,20.94,20.7,21.05,21.34,-119.99,-173.1,1.46e-06,770.889,770.235
"2020-03-16 18:33:20",20.1,28.2,0,19.9,20.9,0.4,20.49,19.658,20.566,18.944,19.641,24.347,20.574,13.007,20.7,20.466,20.391,20.94,20.73,21.01,21.31,-120,-173.08,1.46e-06,770.878,770.235
"2020-03-16 18:34:19",20.1,28.2,0,19.6,21.2,0.4,20.491,19.657,20.566,18.655,19.609,26.364,20.574,13.099,20.7,20.607,20.392,20.936,20.69,21.01,21.24,-120,-173.09,1.46e-06,770.996,770.236
"2020-03-16 18:35:20",20.2,28.2,0,19.3,21.5,0.4,20.49,19.637,20.567,18.545,19.606,25.602,20.573,13.094,20.7,20.517,20.396,20.935,20.71,21.02,21.28,-120,-173.09,1.46e-06,770.939,770.237
"2020-03-16 18:36:19",20.1,28.2,0,19,21.8,0.4,20.49,19.63,20.567,18.431,19.605,25.137,20.573,13.05,20.7,20.58,20.397,20.933,20.67,21.01,21.27,-120,-173.09,1.46e-06,770.886,770.237
"2020-03-16 18:37:20",20.1,28.2,0,18.9,21.9,0.4,20.49,19.603,20.567,18.329,19.624,25.193,20.573,12.918,20.701,20.498,20.396,20.934,20.58,21.02,21.3,-120,-173.09,1.46e-06,770.938,770.238
"2020-03-16 18:38:20",20.1,28.2,0,18.8,22.1,0.4,20.49,19.612,20.567,18.305,19.608,25.157,20.573,12.891,20.701,20.576,20.397,20.935,20.67,21.02,21.23,-120,-173.09,1.46e-06,770.822,770.238
"2020-03-16 18:39:20",20.1,28.1,0,18.7,22,0.4,20.49,19.594,20.567,18.227,19.585,25.556,20.572,12.985,20.701,20.583,20.396,20.934,20.59,21,21.29,-120,-173.09,1.46e-06,770.88,770.238
"2020-03-16 18:40:19",20.1,28.1,0,18.7,22,0.4,20.489,19.623,20.567,18.198,19.597,24.699,20.573,12.924,20.701,20.583,20.393,20.936,20.61,21.01,21.35,-119.99,-173.09,1.46e-06,770.936,770.238
"2020-03-16 18:41:19",20.1,28.1,0,18.7,21.9,0.4,20.489,19.633,20.567,18.219,19.621,24.958,20.572,12.848,20.701,20.58,20.394,20.938,20.68,21,21.26,-119.99,-173.09,1.46e-06,770.871,770.236
"2020-03-16 18:42:20",20.1,28.1,0,18.9,21.7,0.4,20.49,19.644,20.568,18.161,19.599,24.802,20.572,12.792,20.702,20.653,20.392,20.943,20.7,21,21.33,-119.99,-173.09,1.46e-06,770.877,770.24
"2020-03-16 18:43:20",20.1,28.1,0,19.3,21.4,0.4,20.489,19.654,20.568,18.323,19.632,24.91,20.571,12.832,20.702,20.617,20.394,20.935,20.68,21.02,21.27,-119.99,-173.09,1.46e-06,770.926,770.239
"2020-03-16 18:44:20",20.1,28.1,0,19.6,21.1,0.4,20.488,19.71,20.568,18.491,19.611,25.151,20.571,12.954,20.702,20.62,20.395,20.935,20.69,20.98,21.32,-119.99,-173.09,1.46e-06,770.906,770.237
"2020-03-16 18:45:20",20.1,28.1,0,19.8,20.9,0.4,20.489,19.614,20.568,18.54,19.637,24.989,20.572,12.867,20.703,20.518,20.395,20.928,20.67,20.96,21.24,-119.99,-173.09,1.46e-06,770.993,770.238
"2020-03-16 18:46:19",20.1,28.1,0,19.8,20.9,0.4,20.489,19.559,20.568,18.671,19.671,24.375,20.572,12.823,20.703,20.616,20.393,20.93,20.6,20.97,21.23,-120.01,-172.93,1.46e-06,770.958,770.24
"2020-03-16 18:47:20",20.1,28.1,0,19.9,20.8,0.4,20.488,19.6,20.568,18.776,19.614,25.459,20.571,12.738,20.702,20.624,20.392,20.931,20.57,21.01,21.24,-120.01,-172.93,1.46e-06,770.981,770.24
"2020-03-16 18:48:20",20.1,28.2,0,20,20.8,0.4,20.488,19.593,20.568,19.063,19.606,26.557,20.571,12.776,20.702,20.599,20.392,20.929,20.66,20.94,21.26,-120.01,-172.93,1.46e-06,770.992,770.239
"2020-03-16 18:49:20",20.1,28.2,0,19.7,21.1,0.4,20.488,19.598,20.568,18.717,19.627,25.158,20.572,12.708,20.703,20.587,20.391,20.932,20.58,20.98,21.3,-120.01,-172.93,1.46e-06,771.032,770.242
"2020-03-16 18:50:19",20.1,28.2,0,19.4,21.4,0.4,20.488,19.595,20.569,18.555,19.609,25.142,20.571,12.707,20.703,20.534,20.391,20.935,20.64,20.99,21.27,-120.01,-172.93,1.46e-06,770.996,770.241
"2020-03-16 18:51:20",20.1,28.2,0,19,21.8,0.4,20.488,19.648,20.569,18.445,19.638,24.47,20.57,12.728,20.703,20.511,20.385,20.94,20.7,20.98,21.36,-120.01,-172.93,1.46e-06,770.957,770.241
"2020-03-16 18:52:20",20.1,28.1,0,18.9,21.9,0.4,20.488,19.617,20.569,18.329,19.622,24.289,20.57,12.703,20.703,20.497,20.387,20.94,20.64,20.95,21.32,-120.01,-172.98,1.47e-06,770.932,770.241
"2020-03-16 18:53:19",20.1,28.1,0,18.7,22,0.4,20.488,19.625,20.569,18.27,19.619,24.965,20.57,12.883,20.703,20.48,20.387,20.928,20.64,21.03,21.32,-120.01,-172.98,1.47e-06,770.947,770.242
"2020-03-16 18:54:20",20.1,28.1,0,18.7,22.1,0.4,20.487,19.578,20.569,18.284,19.65,24.602,20.569,12.892,20.703,20.513,20.39,20.928,20.67,20.98,21.32,-120.01,-172.98,1.47e-06,770.924,770.243
"2020-03-16 18:55:20",20.1,28.1,0,18.7,22,0.4,20.487,19.638,20.569,18.297,19.622,24.892,20.569,12.764,20.703,20.407,20.39,20.935,20.68,21.02,21.26,-120.01,-172.98,1.47e-06,770.931,770.243
"2020-03-16 18:56:20",20.1,28.1,0,18.9,21.8,0.4,20.487,19.573,20.569,18.224,19.639,24.469,20.569,12.977,20.703,20.383,20.385,20.933,20.56,20.97,21.38,-120.01,-172.98,1.47e-06,770.992,770.241
"2020-03-16 18:57:19",20.1,28.1,0,19.3,21.4,0.4,20.486,19.588,20.569,18.309,19.636,24.918,20.569,12.972,20.704,20.517,20.388,20.938,20.55,21,21.29,-120.01,-172.98,1.47e-06,770.894,770.243
"2020-03-16 18:58:20",20.1,28.1,0,19.6,21,0.4,20.486,19.61,20.57,18.459,19.62,25.128,20.569,13.001,20.704,20.45,20.387,20.926,20.64,20.99,21.33,-120,-172.98,1.47e-06,770.929,770.242
"2020-03-16 18:59:20",20.1,28.1,0,19.7,20.8,0.4,20.486,19.565,20.57,18.525,19.667,24.514,20.568,12.852,20.704,20.468,20.388,20.927,20.59,20.95,21.25,-120,-172.98,1.47e-06,770.894,770.242
"2020-03-16 19:00:20",20.1,28,0,19.8,20.7,0.4,20.486,19.624,20.57,18.646,19.612,24.922,20.568,12.816,20.704,20.49,20.384,20.928,20.62,20.98,21.26,-120,-172.98,1.47e-06,770.942,770.242
"2020-03-16 19:01:20",20.1,28,0,19.9,20.7,0.4,20.486,19.659,20.57,18.735,19.622,23.996,20.568,12.908,20.704,20.466,20.391,20.925,20.67,21,21.29,-120,-172.98,1.47e-06,770.864,770.243
"2020-03-16 19:02:20",20.1,28,0,20,20.6,0.4,20.486,19.658,20.57,18.741,19.632,25.321,20.568,12.894,20.704,20.464,20.392,20.926,20.65,20.93,21.31,-120,-172.98,1.47e-06,770.933,770.243
"2020-03-16 19:03:19",20.1,28,0,19.8,20.8,0.4,20.486,19.705,20.57,18.796,19.654,24.719,20.567,12.95,20.704,20.517,20.394,20.926,20.63,21,21.28,-120,-173.05,1.46e-06,770.943,770.242
"2020-03-16 19:04:20",20.1,28,0,19.5,21,0.4,20.486,19.621,20.57,18.574,19.597,25.259,20.568,12.833,20.704,20.478,20.392,20.931,20.65,21,21.37,-119.99,-172.99,1.46e-06,771.004,770.242
"2020-03-16 19:05:20",20.1,28,0,19.2,21.3,0.4,20.486,19.629,20.57,18.479,19.565,27.165,20.567,12.729,20.703,20.545,20.39,20.924,20.69,20.99,21.29,-119.99,-172.99,1.46e-06,771.03,770.244
"2020-03-16 19:06:19",20.1,28,0,18.9,21.6,0.4,20.486,19.645,20.57,18.383,19.636,24.411,20.567,12.774,20.704,20.564,20.388,20.913,20.67,21.02,21.3,-120,-172.87,1.46e-06,770.964,770.243
"2020-03-16 19:07:20",20.1,28,0,18.8,21.8,0.4,20.486,19.599,20.57,18.318,19.622,25.308,20.567,12.752,20.704,20.653,20.386,20.912,20.61,21.02,21.31,-120,-172.98,1.46e-06,771.06,770.244
"2020-03-16 19:08:19",20.1,28,0,18.7,21.9,0.4,20.486,19.597,20.57,18.243,19.661,24.522,20.566,12.778,20.703,20.551,20.387,20.92,20.64,21,21.29,-120.01,-172.98,1.46e-06,771.056,770.245
"2020-03-16 19:09:20",20.1,28,0,18.6,21.9,0.4,20.485,19.673,20.571,18.223,19.568,25.605,20.566,12.761,20.704,20.457,20.385,20.919,20.65,21.01,21.3,-120,-172.83,1.46e-06,770.937,770.243
"2020-03-16 19:10:20",20.1,27.9,0,18.7,21.9,0.4,20.485,19.654,20.571,18.26,19.56,26.198,20.565,12.839,20.704,20.542,20.387,20.922,20.72,21,21.3,-120,-172.83,1.46e-06,770.971,770.246
"2020-03-16 19:11:19",20.1,27.9,0,18.9,21.6,0.4,20.485,19.616,20.571,18.24,19.585,24.597,20.566,12.773,20.705,20.483,20.39,20.926,20.73,20.98,21.27,-120.02,-172.92,1.46e-06,770.972,770.246
"2020-03-16 19:12:20",20.1,27.9,0,19.2,21.2,0.4,20.485,19.626,20.571,18.265,19.616,24.74,20.565,12.869,20.704,20.58,20.389,20.917,20.7,21,21.22,-120,-172.96,1.46e-06,770.988,770.246
"2020-03-16 19:13:20",20.1,27.9,0,19.5,20.9,0.4,20.484,19.747,20.571,18.445,19.596,25.684,20.565,12.825,20.705,20.538,20.39,20.913,20.74,21,21.27,-120,-172.96,1.46e-06,770.964,770.244
"2020-03-16 19:14:20",20.1,28,0,19.7,20.7,0.4,20.484,19.605,20.571,18.511,19.642,24.832,20.565,12.808,20.705,20.533,20.389,20.925,20.7,21.01,21.31,-120,-172.96,1.47e-06,771.061,770.245
"2020-03-16 19:15:20",20.1,27.9,0,19.8,20.6,0.4,20.484,19.636,20.571,18.671,19.623,24.867,20.565,12.819,20.705,20.518,20.386,20.926,20.66,20.98,21.29,-120,-172.96,1.47e-06,771.055,770.244
"2020-03-16 19:16:20",20.1,28,0,19.9,20.6,0.4,20.484,19.602,20.571,18.715,19.611,25.111,20.564,12.717,20.704,20.604,20.384,20.926,20.63,20.99,21.27,-120,-172.92,1.47e-06,771.012,770.244
"2020-03-16 19:17:20",20.1,27.9,0,20,20.5,0.4,20.483,19.683,20.571,18.886,19.587,25.944,20.563,12.729,20.705,20.502,20.384,20.919,20.69,21.01,21.33,-120,-172.92,1.47e-06,770.911,770.244
"2020-03-16 19:18:19",20.1,28,0,19.8,20.6,0.4,20.483,19.583,20.571,18.777,19.602,24.537,20.562,12.771,20.705,20.638,20.383,20.914,20.68,20.97,21.29,-120,-173.01,1.46e-06,770.934,770.243
"2020-03-16 19:19:20",20.1,28,0,19.4,21,0.4,20.483,19.662,20.571,18.571,19.599,24.596,20.562,12.739,20.704,20.592,20.383,20.922,20.71,21.04,21.26,-120,-173.01,1.46e-06,770.933,770.242
"2020-03-16 19:20:20",20.1,28,0,19.1,21.2,0.4,20.482,19.591,20.571,18.464,19.634,24.492,20.561,12.814,20.704,20.564,20.383,20.915,20.69,20.99,21.28,-120.03,-173.01,1.46e-06,770.834,770.245
"2020-03-16 19:21:20",20.1,28,0,19,21.3,0.4,20.482,19.57,20.571,18.375,19.633,24.813,20.562,12.884,20.704,20.64,20.384,20.908,20.61,20.99,21.27,-120.03,-173.01,1.46e-06,770.92,770.244
"2020-03-16 19:22:20",20.1,27.9,0,18.8,21.5,0.4,20.483,19.669,20.571,18.313,19.617,24.752,20.563,12.858,20.704,20.571,20.386,20.919,20.67,20.98,21.28,-119.99,-172.91,1.46e-06,771.028,770.243
"2020-03-16 19:23:19",20.1,27.9,0,18.7,21.5,0.4,20.483,19.623,20.571,18.294,19.6,25.837,20.562,12.825,20.704,20.614,20.388,20.917,20.71,20.98,21.29,-120.01,-173.11,1.46e-06,771.018,770.243
"2020-03-16 19:24:20",20.1,27.9,0,18.7,21.5,0.4,20.482,19.604,20.571,18.266,19.6,24.722,20.562,12.985,20.705,20.542,20.388,20.911,20.68,20.99,21.28,-120.01,-173.11,1.46e-06,770.975,770.245
"2020-03-16 19:25:19",20.1,27.9,0,18.8,21.4,0.4,20.482,19.581,20.571,18.274,19.64,24.464,20.561,12.986,20.704,20.523,20.388,20.917,20.65,20.99,21.27,-120.01,-173.06,1.46e-06,770.94,770.243
"2020-03-16 19:26:20",20.1,27.9,0,19.1,21,0.4,20.482,19.603,20.572,18.202,19.595,26.538,20.561,12.986,20.704,20.59,20.388,20.912,20.66,21.05,21.25,-120.01,-173.06,1.46e-06,770.903,770.242
"2020-03-16 19:27:20",20.1,27.8,0,19.4,20.7,0.4,20.481,19.712,20.572,18.355,19.624,24.597,20.562,13.11,20.704,20.502,20.385,20.916,20.67,21.02,21.28,-120,-173.06,1.46e-06,770.988,770.243
"2020-03-16 19:28:19",20.1,27.8,0,19.6,20.5,0.4,20.481,19.611,20.572,18.442,19.581,25.329,20.561,12.965,20.705,20.519,20.384,20.915,20.66,20.98,21.24,-120,-173.06,1.46e-06,771.022,770.244
"2020-03-16 19:29:20",20.1,27.8,0,19.7,20.3,0.4,20.481,19.631,20.571,18.629,19.616,25.9,20.561,12.875,20.704,20.526,20.388,20.924,20.66,21.04,21.27,-120,-173.06,1.46e-06,770.949,770.244
"2020-03-16 19:30:20",20.1,27.8,0,19.8,20.3,0.4,20.481,19.627,20.572,18.64,19.597,26.213,20.561,12.894,20.704,20.554,20.39,20.924,20.62,21.04,21.3,-120,-173.06,1.46e-06,770.919,770.241
"2020-03-16 19:31:19",20.1,27.8,0,19.9,20.3,0.4,20.48,19.647,20.572,18.693,19.587,25.889,20.56,12.949,20.705,20.459,20.386,20.926,20.7,20.95,21.27,-120,-173.06,1.46e-06,770.894,770.243
"2020-03-16 19:32:20",20.1,27.8,0,20,20.1,0.4,20.48,19.613,20.572,18.809,19.627,24.099,20.56,12.997,20.705,20.458,20.387,20.928,20.65,21,21.26,-120,-173.06,1.46e-06,770.991,770.244
"2020-03-16 19:33:19",20.2,27.8,0,19.9,20.2,0.4,20.48,19.606,20.572,18.849,19.625,24.461,20.559,12.961,20.705,20.438,20.389,20.92,20.6,20.98,21.27,-120,-172.8,1.46e-06,770.851,770.241
"2020-03-16 19:34:20",20.2,27.8,0,19.6,20.5,0.4,20.48,19.654,20.572,18.639,19.603,25.379,20.56,12.91,20.704,20.45,20.389,20.921,20.67,20.98,21.24,-120,-172.8,1.46e-06,771.073,770.242
"2020-03-16 19:35:20",20.1,27.8,0,19.2,20.7,0.4,20.48,19.713,20.572,18.469,19.578,25.434,20.559,12.893,20.704,20.537,20.388,20.919,20.74,21.01,21.36,-120,-172.8,1.46e-06,771.02,770.242
"2020-03-16 19:36:19",20.1,27.8,0,18.9,21.1,0.4,20.48,19.63,20.572,18.348,19.586,26.235,20.559,12.847,20.704,20.424,20.388,20.919,20.73,21,21.22,-120,-172.8,1.46e-06,771.068,770.244
"2020-03-16 19:37:20",20.1,27.8,0,18.8,21.3,0.4,20.48,19.666,20.572,18.289,19.672,24.271,20.559,12.867,20.704,20.491,20.386,20.912,20.71,21.02,21.31,-120,-172.8,1.46e-06,771.004,770.243
"2020-03-16 19:38:20",20.1,27.8,0,18.7,21.3,0.4,20.479,19.703,20.572,18.254,19.619,24.6,20.557,12.95,20.704,20.592,20.388,20.918,20.69,20.97,21.31,-120,-172.8,1.46e-06,770.965,770.244
"2020-03-16 19:39:19",20.1,27.7,0,18.7,21.3,0.4,20.48,19.683,20.572,18.232,19.602,26.051,20.558,13.041,20.704,20.439,20.388,20.92,20.73,20.99,21.25,-119.99,-172.8,1.46e-06,770.953,770.243
"2020-03-16 19:40:20",20.1,27.7,0,18.7,21.3,0.4,20.478,19.672,20.572,18.204,19.652,24.46,20.557,13.022,20.704,20.521,20.381,20.927,20.75,21.02,21.32,-119.99,-172.8,1.46e-06,770.967,770.244
"2020-03-16 19:41:19",20.1,27.8,0,18.8,21.2,0.4,20.478,19.63,20.572,18.308,19.652,25.02,20.557,12.914,20.704,20.481,20.381,20.923,20.7,20.95,21.26,-119.99,-172.8,1.46e-06,771.01,770.243
"2020-03-16 19:42:20",20.1,27.8,0,19,20.9,0.4,20.478,19.563,20.572,18.14,19.645,25.533,20.557,12.843,20.704,20.473,20.383,20.924,20.57,20.98,21.29,-119.99,-172.8,1.46e-06,771.018,770.242
"2020-03-16 19:43:20",20.1,27.7,0,19.4,20.5,0.4,20.479,19.632,20.572,18.353,19.678,25.23,20.557,13.007,20.704,20.497,20.384,20.93,20.58,20.94,21.31,-119.99,-172.8,1.46e-06,770.997,770.244
"2020-03-16 19:44:20",20.1,27.7,0,19.5,20.4,0.4,20.478,19.634,20.572,18.381,19.594,25.868,20.557,13.141,20.704,20.65,20.385,20.918,20.64,20.95,21.29,-119.99,-172.8,1.46e-06,771.001,770.243
"2020-03-16 19:45:20",20.1,27.7,0,19.7,20.2,0.4,20.477,19.597,20.572,18.474,19.609,25.1,20.557,13.231,20.704,20.593,20.383,20.919,20.66,21.01,21.31,-119.99,-172.94,1.46e-06,770.911,770.243
"2020-03-16 19:46:20",20.1,27.7,0,19.8,20,0.4,20.477,19.585,20.572,18.547,19.633,24.289,20.556,13.037,20.704,20.473,20.386,20.915,20.6,21.02,21.31,-119.99,-172.94,1.46e-06,771.03,770.243
"2020-03-16 19:47:20",20.1,27.7,0,19.9,20,0.4,20.477,19.639,20.572,18.559,19.622,24.985,20.556,13.065,20.704,20.435,20.386,20.912,20.6,20.97,21.27,-119.99,-172.94,1.46e-06,771.081,770.24
"2020-03-16 19:48:19",20.1,27.7,0,19.9,19.9,0.4,20.477,19.575,20.572,18.713,19.59,24.972,20.555,12.893,20.704,20.527,20.385,20.921,20.65,20.98,21.26,-119.99,-172.94,1.46e-06,771.088,770.244
"2020-03-16 19:49:20",20.1,27.7,0,20,19.8,0.4,20.477,19.629,20.572,18.754,19.631,24.538,20.556,12.901,20.704,20.475,20.385,20.917,20.67,20.98,21.24,-119.99,-172.94,1.46e-06,771.065,770.243
"2020-03-16 19:50:20",20.1,27.7,0,19.8,20,0.4,20.476,19.543,20.572,18.842,19.61,25.737,20.553,12.831,20.704,20.479,20.386,20.918,20.56,21,21.3,-119.99,-172.94,1.46e-06,771.003,770.243
