DateTimeUT,"FIES room WebSensor1 Temperature near ceiling","FIES room WebSensor1 Humidity","FIES room WebSensor1 Illumination","FIES front room WebSensor2 Temperature","FIES front room WebSensor2 Humidity","FIES front room WebSensor2 Illumination","FIES inside black box at rear","FIES room near ceiling and fan control","FIES under grating in tank","FIES front room","FIES below table girder","FIES above heater radiator","FIES inside black box centre","FIES above ceiling","FIES grating tank housing","FIES inside white box rear","FIES inside white box centre","FIES centre of table [inc. gnd]","FIES ceiling near instrument (Aarhus 1)","FIES inside black box (Aarhus 2)","FIES Inside white box under dewar (Aarhus 3)","FIES Detector temperature","FIES Dewar temperature","FIES Detector pressure","FIES Atmospheric Pressure","FIES grating tank pressure"
"2020-03-25 12:10:19",20,32.4,0,19.7,32.2,0.4,20.459,19.655,20.583,18.63,19.292,27.818,20.552,10.693,20.709,20.471,20.285,20.857,20.65,21.04,21.32,-119.99,-173.21,1.43e-06,767.935,769.341
"2020-03-25 12:11:20",20,32.4,0,19.9,32,0.4,20.459,19.673,20.583,18.922,19.258,28.003,20.552,10.744,20.709,20.44,20.282,20.852,20.72,20.99,21.31,-119.98,-173.21,1.43e-06,767.919,769.342
"2020-03-25 12:12:19",20,32.4,0,19.7,32.2,0.4,20.46,19.608,20.583,18.719,19.296,26.676,20.552,10.724,20.709,20.399,20.278,20.841,20.69,21,21.26,-120,-173.18,1.43e-06,767.924,769.341
"2020-03-25 12:13:19",20,32.5,0,19.3,32.9,0.4,20.46,19.678,20.583,18.524,19.283,28.088,20.552,10.736,20.709,20.416,20.277,20.835,20.72,21.02,21.25,-120.01,-173.17,1.43e-06,767.919,769.341
"2020-03-25 12:14:20",20,32.5,0,19,33.5,0.4,20.46,19.607,20.583,18.402,19.313,26.62,20.552,10.785,20.709,20.405,20.278,20.837,20.64,20.98,21.36,-120.02,-173.17,1.43e-06,767.92,769.342
"2020-03-25 12:15:20",20,32.5,0,18.8,33.9,0.4,20.46,19.614,20.583,18.31,19.266,27.87,20.551,10.725,20.709,20.554,20.275,20.845,20.7,21.01,21.36,-119.98,-173.16,1.43e-06,767.905,769.341
"2020-03-25 12:16:20",20,32.5,0,18.7,33.9,0.4,20.459,19.639,20.583,18.246,19.253,27.653,20.551,10.647,20.709,20.433,20.284,20.843,20.66,21,21.29,-120.01,-173.13,1.43e-06,767.881,769.341
"2020-03-25 12:17:20",20,32.4,0,18.6,34.1,0.4,20.459,19.612,20.583,18.237,19.27,27.364,20.551,10.643,20.709,20.36,20.281,20.851,20.71,21,21.32,-119.99,-173.12,1.43e-06,767.9,769.341
"2020-03-25 12:18:20",20,32.4,0,18.6,34.1,0.4,20.459,19.554,20.583,18.194,19.251,27.35,20.551,10.669,20.709,20.382,20.275,20.848,20.68,21.02,21.25,-119.99,-173.09,1.43e-06,767.889,769.34
"2020-03-25 12:19:19",20,32.4,0,19,33.6,0.4,20.459,19.593,20.583,18.246,19.253,27.215,20.551,10.688,20.709,20.375,20.274,20.856,20.62,21.02,21.32,-119.97,-173.1,1.43e-06,767.864,769.341
"2020-03-25 12:20:20",20,32.5,0,19.3,32.9,0.4,20.458,19.687,20.583,18.353,19.272,26.794,20.551,10.64,20.709,20.302,20.277,20.861,20.7,21.03,21.34,-120.01,-173.06,1.43e-06,767.84,769.34
"2020-03-25 12:21:19",20,32.5,0,19.6,32.5,0.4,20.458,19.651,20.583,18.527,19.306,26.558,20.551,10.738,20.709,20.347,20.277,20.852,20.65,21.03,21.33,-119.98,-173.08,1.43e-06,767.833,769.339
"2020-03-25 12:22:19",20,32.5,0,19.8,32.2,0.4,20.458,19.617,20.583,18.773,19.281,27.604,20.551,10.72,20.709,20.373,20.287,20.849,20.67,21.05,21.22,-120.01,-173.09,1.43e-06,767.824,769.341
"2020-03-25 12:23:20",20,32.5,0,19.9,32,0.4,20.458,19.522,20.583,18.974,19.263,28.132,20.551,10.598,20.709,20.351,20.283,20.848,20.57,20.98,21.26,-119.98,-173.1,1.43e-06,767.814,769.34
"2020-03-25 12:24:20",20,32.5,0,19.6,32.4,0.4,20.458,19.607,20.583,18.715,19.261,27.225,20.551,10.657,20.709,20.427,20.277,20.848,20.61,21.04,21.23,,,,767.819,769.341
"2020-03-25 12:25:20",20,32.5,0,19.3,32.9,0.4,20.458,19.617,20.583,18.513,19.314,26.458,20.551,10.748,20.709,20.422,20.278,20.843,20.65,21.04,21.27,-119.97,-173.1,1.43e-06,767.823,769.34
"2020-03-25 12:26:20",19.9,32.6,0,19,33.4,0.4,20.459,19.589,20.583,18.408,19.295,26.029,20.551,10.666,20.709,20.354,20.277,20.853,20.64,21.02,21.3,-120.01,-173.07,1.43e-06,767.833,769.339
"2020-03-25 12:27:20",20,32.5,0,18.8,33.9,0.4,20.459,19.58,20.583,18.295,19.278,26.765,20.551,10.65,20.709,20.412,20.281,20.849,20.65,21.04,21.28,-119.99,-173.07,1.43e-06,767.841,769.34
"2020-03-25 12:28:20",20,32.5,0,18.7,33.9,0.4,20.459,19.625,20.583,18.244,19.222,28.733,20.551,10.546,20.709,20.416,20.281,20.84,20.63,21.02,21.3,-119.98,-173.1,1.43e-06,767.851,769.338
"2020-03-25 12:29:20",20,32.5,0,18.7,34,0.4,20.459,19.678,20.583,18.218,19.255,28.07,20.551,10.634,20.709,20.373,20.284,20.833,20.65,20.99,21.22,-120.01,-173.11,1.43e-06,767.862,769.34
"2020-03-25 12:30:19",20,32.5,0,18.7,34,0.4,20.459,19.68,20.583,18.209,19.247,28.658,20.551,10.723,20.709,20.322,20.281,20.836,20.69,21.02,21.26,-120,-173.13,1.43e-06,767.857,769.339
"2020-03-25 12:31:20",20,32.5,0,18.9,33.9,0.4,20.459,19.75,20.583,18.208,19.25,28.328,20.551,10.698,20.709,20.542,20.279,20.85,20.72,21.01,21.34,-120,-173.16,1.43e-06,767.85,769.339
"2020-03-25 12:32:20",20,32.5,0,19.3,33.1,0.4,20.459,19.687,20.583,18.252,19.254,27.931,20.551,10.704,20.709,20.521,20.284,20.85,20.73,21.02,21.29,-119.98,-173.18,1.43e-06,767.844,769.338
"2020-03-25 12:33:19",20,32.5,0,19.5,32.7,0.4,20.458,19.592,20.583,18.553,19.284,27.707,20.551,10.566,20.709,20.435,20.283,20.842,20.69,21.04,21.29,-120.01,-173.17,1.43e-06,767.827,769.338
"2020-03-25 12:34:20",19.9,32.5,0,19.7,32.3,0.4,20.458,19.696,20.583,18.557,19.274,28.596,20.551,10.577,20.709,20.324,20.284,20.871,20.69,21.05,21.33,-119.98,-173.15,1.43e-06,767.808,769.338
"2020-03-25 12:35:20",20,32.5,0,19.8,32.3,0.4,20.458,19.675,20.583,18.563,19.248,28.807,20.551,10.671,20.709,20.504,20.281,20.863,20.68,21.06,21.28,-119.99,-173.15,1.43e-06,767.803,769.339
"2020-03-25 12:36:20",20,32.5,0,19.8,32.2,0.4,20.458,19.519,20.583,18.641,19.3,27.902,20.551,10.756,20.709,20.446,20.283,20.861,20.6,21.05,21.27,-119.98,-173.13,1.43e-06,767.827,769.34
"2020-03-25 12:37:19",20,32.4,0,19.9,32,0.4,20.458,19.773,20.583,18.724,19.27,28.959,20.551,10.665,20.709,20.438,20.285,20.853,20.69,21.04,21.3,-120.01,-173.12,1.43e-06,767.844,769.34
"2020-03-25 12:38:20",20,32.4,0,19.9,32,0.4,20.458,19.667,20.583,18.99,19.224,27.989,20.551,10.678,20.709,20.484,20.284,20.849,20.71,20.99,21.31,-119.99,-173.11,1.43e-06,767.844,769.34
"2020-03-25 12:39:20",20,32.4,0,19.6,32.4,0.4,20.458,19.68,20.583,18.65,19.273,27.639,20.551,10.692,20.708,20.598,20.281,20.858,20.64,21.04,21.37,-119.99,-173.09,1.43e-06,767.85,769.339
"2020-03-25 12:40:19",20,32.4,0,19.3,33.1,0.4,20.458,19.662,20.583,18.466,19.264,28.367,20.55,10.726,20.708,20.49,20.282,20.85,20.65,21.01,21.24,-120,-173.07,1.43e-06,767.856,769.337
"2020-03-25 12:41:20",20,32.4,0,19,33.7,0.4,20.458,19.646,20.583,18.389,19.257,28.125,20.55,10.724,20.708,20.394,20.275,20.85,20.65,21.03,21.32,-119.98,-173.06,1.43e-06,767.862,769.338
"2020-03-25 12:42:19",20,32.4,0,18.8,33.9,0.4,20.458,19.519,20.583,18.293,19.248,29.552,20.55,10.677,20.708,20.429,20.275,20.858,20.58,21.02,21.29,-120.02,-173.04,1.43e-06,767.869,769.335
"2020-03-25 12:43:20",20,32.4,0,18.7,34,0.4,20.458,19.67,20.583,18.228,19.239,27.9,20.55,10.764,20.708,20.422,20.279,20.863,20.66,21.01,21.32,-119.99,-173.04,1.43e-06,767.882,769.339
"2020-03-25 12:44:20",20,32.4,0,18.6,34.3,0.4,20.458,19.644,20.583,18.229,19.249,29.001,20.55,10.707,20.708,20.407,20.28,20.856,20.65,21.02,21.29,-119.99,-173.05,1.43e-06,767.875,769.337
"2020-03-25 12:45:19",20,32.5,0,18.6,34.2,0.4,20.458,19.623,20.583,18.25,19.259,28.63,20.549,10.757,20.708,20.441,20.283,20.847,20.63,21.02,21.31,-119.98,-173.03,1.43e-06,767.855,769.337
"2020-03-25 12:46:20",,,,,,,20.458,19.77,20.583,18.291,19.23,27.831,20.549,10.814,20.708,20.521,20.283,20.842,20.71,20.99,21.19,-120,-173.06,1.43e-06,767.862,769.336
"2020-03-25 12:47:20",20,32.4,0,19.1,33.4,0.4,20.457,19.689,20.583,18.243,19.256,27.503,20.549,10.81,20.708,20.405,20.279,20.835,20.71,21.04,21.28,-120,-173.03,1.43e-06,767.844,769.337
"2020-03-25 12:48:20",20,32.4,0,19.4,32.9,0.4,20.457,19.615,20.583,18.43,19.27,28.37,20.55,10.773,20.709,20.33,20.284,20.845,20.73,21.02,21.32,-119.99,-173.02,1.43e-06,767.844,769.337
"2020-03-25 12:49:20",20,32.5,0,19.6,32.5,0.4,20.457,19.585,20.583,18.517,19.273,27.141,20.549,10.704,20.709,20.358,20.281,20.859,20.67,21.04,21.31,-119.99,-173.02,1.44e-06,767.833,769.337
"2020-03-25 12:50:20",20,32.5,0,19.7,32.4,0.4,20.457,19.604,20.583,18.57,19.292,26.153,20.549,10.641,20.709,20.327,20.279,20.846,20.61,21.02,21.32,-120.02,-173.02,1.43e-06,767.798,769.337
"2020-03-25 12:51:19",20,32.5,0,19.8,32.2,0.4,20.457,19.546,20.583,18.722,19.288,26.137,20.549,10.737,20.708,20.326,20.279,20.851,20.59,21.01,21.23,-119.99,-173.03,1.43e-06,767.8,769.336
"2020-03-25 12:52:20",20,32.5,0,19.9,32.1,0.4,20.457,19.587,20.583,18.793,19.323,26.996,20.55,10.782,20.709,20.334,20.281,20.854,20.61,20.98,21.29,-119.98,-173.04,1.43e-06,767.792,769.335
"2020-03-25 12:53:20",20,32.5,0,19.8,32.2,0.4,20.457,19.58,20.583,18.916,19.268,28.424,20.549,10.759,20.708,20.284,20.281,20.847,20.64,21.02,21.22,-120.01,-173.04,1.44e-06,767.79,769.339
"2020-03-25 12:54:20",20,32.5,0,19.5,32.7,0.4,20.457,19.61,20.583,18.658,19.297,26.478,20.549,10.778,20.708,20.286,20.279,20.836,20.63,20.98,21.29,-119.99,-173.07,1.44e-06,767.783,769.336
"2020-03-25 12:55:20",20,32.5,0,19.3,33.2,0.4,20.457,19.645,20.583,18.495,19.242,29.164,20.549,10.752,20.708,20.281,20.281,20.841,20.67,21.01,21.22,-120.01,-173.08,1.43e-06,767.773,769.336
"2020-03-25 12:56:20",20,32.5,0,19,33.7,0.4,20.457,19.732,20.583,18.354,19.248,27.487,20.549,10.734,20.708,20.292,20.28,20.842,20.7,21.01,21.25,-120,-173.06,1.44e-06,767.77,769.336
"2020-03-25 12:57:20",20,32.5,0,18.8,33.9,0.4,20.457,19.519,20.582,18.336,19.244,28.372,20.549,10.694,20.708,20.388,20.281,20.843,20.61,20.96,21.27,-120.01,-173.06,1.44e-06,767.767,769.335
"2020-03-25 12:58:20",,,,,,,20.457,19.612,20.583,18.279,19.256,27.338,20.549,10.654,20.708,20.394,20.274,20.867,20.66,20.99,21.33,-119.99,-173.08,1.43e-06,767.766,769.335
"2020-03-25 12:59:20",20,32.5,0,18.7,34.2,0.4,20.457,19.666,20.583,18.281,19.275,26.815,20.549,10.74,20.708,20.302,20.275,20.873,20.6,21.04,21.29,-120,-173.1,1.43e-06,767.768,769.336
"2020-03-25 13:00:19",,,,,,,20.457,19.647,20.583,18.313,19.274,27.54,20.549,10.68,20.708,20.354,20.278,20.854,20.68,21.03,21.27,-120,-173.11,1.44e-06,767.774,769.336
"2020-03-25 13:01:20",19.9,32.6,0,18.9,33.9,0.4,20.457,19.562,20.583,18.371,19.294,26.312,20.549,10.704,20.708,20.408,20.281,20.85,20.62,21.03,21.27,-120.02,-173.13,1.43e-06,767.782,769.333
"2020-03-25 13:02:20",19.9,32.6,0,19.3,33.3,0.4,20.457,19.638,20.583,18.35,19.29,27.159,20.549,10.728,20.708,20.302,20.278,20.852,20.68,21.04,21.3,-119.98,-173.13,1.43e-06,767.772,769.336
"2020-03-25 13:03:20",19.9,32.6,0,19.5,32.8,0.4,20.457,19.526,20.583,18.472,19.275,27.944,20.549,10.8,20.708,20.419,20.276,20.842,20.63,21.01,21.35,-120,-173.11,1.43e-06,767.764,769.334
"2020-03-25 13:04:20",20,32.5,0,19.7,32.5,0.4,20.456,19.639,20.583,18.546,19.26,28.477,20.549,10.75,20.708,20.399,20.278,20.844,20.71,21.02,21.29,-120.01,-173.1,1.44e-06,767.755,769.335
"2020-03-25 13:05:19",20,32.5,0,19.8,32.3,0.4,20.457,19.56,20.583,18.623,19.289,27.14,20.549,10.762,20.708,20.457,20.277,20.851,20.64,21.01,21.32,-120,-173.1,1.43e-06,767.762,769.334
"2020-03-25 13:06:20",20,32.5,0,19.9,32.1,0.4,20.457,19.598,20.583,18.742,19.259,29.363,20.549,10.694,20.708,20.498,20.277,20.849,20.67,20.98,21.24,-120.01,-173.09,1.43e-06,767.754,769.336
"2020-03-25 13:07:20",20,32.5,0,20,32.1,0.4,20.456,19.676,20.583,19.003,19.278,27.974,20.549,10.728,20.708,20.637,20.278,20.84,20.71,21.04,21.26,-119.99,-173.08,1.43e-06,767.735,769.334
"2020-03-25 13:08:20",20,32.5,0,19.7,32.6,0.4,20.457,19.566,20.582,18.737,19.304,25.972,20.549,10.716,20.707,20.465,20.272,20.84,20.71,20.98,21.3,-120,-173.07,1.43e-06,767.754,769.333
"2020-03-25 13:09:20",20,32.5,0,19.3,33.1,0.4,20.457,19.679,20.582,18.54,19.244,27.061,20.549,10.759,20.707,20.383,20.274,20.852,20.7,21.01,21.32,-119.99,-173.05,1.43e-06,767.746,769.333
"2020-03-25 13:10:20",20,32.5,0,19.1,33.5,0.4,20.457,19.588,20.582,18.453,19.261,27.235,20.549,10.762,20.707,20.342,20.273,20.848,20.68,20.99,21.29,-120.01,-173.06,1.43e-06,767.711,769.333
"2020-03-25 13:11:20",20,32.5,0,18.9,33.9,0.4,20.457,19.606,20.582,18.38,19.233,28.501,20.548,10.75,20.707,20.345,20.276,20.857,20.68,,21.34,-120,-173.05,1.43e-06,767.691,769.333
"2020-03-25 13:12:20",20,32.5,0,18.8,34.1,0.4,20.457,19.69,20.582,18.317,19.253,27.943,20.549,10.844,20.707,20.315,20.275,20.86,20.71,21.01,21.36,-120.01,-173.07,1.43e-06,767.688,769.334
"2020-03-25 13:13:20",20,32.5,0,18.7,34.2,0.4,20.457,19.595,20.582,18.263,19.253,27.691,20.549,10.853,20.707,20.549,20.273,20.857,20.64,21.03,21.31,-119.99,-173.08,1.44e-06,767.699,769.333
"2020-03-25 13:14:20",20,32.5,0,18.6,34.4,0.4,20.457,19.645,20.582,18.197,19.24,27.319,20.549,10.813,20.707,20.355,20.277,20.857,20.61,20.98,21.31,-120,-173.09,1.43e-06,767.687,769.332
"2020-03-25 13:15:19",20,32.5,0,18.6,34.4,0.4,20.458,19.713,20.582,18.236,19.235,27.818,20.549,10.982,20.707,20.416,20.278,20.859,20.7,21.01,21.35,-119.99,-173.12,1.43e-06,767.676,769.333
"2020-03-25 13:16:20",20,32.5,0,18.7,34.2,0.4,20.457,19.617,20.582,18.349,19.248,28.469,20.549,10.901,20.707,20.558,20.276,20.851,20.71,21,21.29,-119.99,-173.14,1.44e-06,767.659,769.333
"2020-03-25 13:17:20",,,,,,,20.457,19.65,20.583,18.245,19.304,27.862,20.549,10.848,20.707,20.473,20.283,20.842,20.71,21,21.35,-120,-173.15,1.43e-06,767.658,769.333
"2020-03-25 13:18:19",20,32.5,0,19.4,33.1,0.4,20.457,19.625,20.582,18.414,19.226,27.426,20.549,10.942,20.707,20.58,20.283,20.845,20.64,21.04,21.29,-119.98,-173.14,1.43e-06,767.65,769.332
"2020-03-25 13:19:20",20,32.6,0,19.7,32.5,0.4,20.457,19.684,20.582,18.623,19.294,27.369,20.549,10.841,20.707,20.548,20.281,20.85,20.67,21.04,21.31,-120.02,-173.12,1.43e-06,767.653,769.332
"2020-03-25 13:20:20",20,32.6,0,19.9,32.2,0.4,20.457,19.712,20.582,18.751,19.275,27.171,20.549,10.792,20.707,20.618,20.281,20.838,20.64,20.99,21.28,-119.99,-173.12,1.43e-06,767.661,769.332
"2020-03-25 13:21:20",19.9,32.6,0,19.8,32.3,0.4,20.457,19.647,20.582,18.926,19.286,26.877,20.549,10.789,20.707,20.431,20.284,20.841,20.67,21.02,21.35,-120.01,-173.1,1.43e-06,767.658,769.332
"2020-03-25 13:22:20",20,32.6,0,19.5,32.9,0.4,20.458,19.551,20.582,18.629,19.263,26.539,20.549,10.675,20.707,20.473,20.272,20.857,20.64,21.02,21.31,-119.98,-173.08,1.43e-06,767.695,769.331
"2020-03-25 13:23:19",20,32.6,0,19.2,33.3,0.4,20.458,19.589,20.582,18.475,19.269,28.346,20.549,10.699,20.707,20.493,20.276,20.856,20.64,21.03,21.35,-120,-173.05,1.43e-06,767.706,769.331
"2020-03-25 13:24:20",20,32.6,0,19,33.8,0.4,20.458,19.617,20.582,18.392,19.268,28.127,20.549,10.709,20.707,20.485,20.278,20.849,20.67,21.01,21.28,-120.01,-173.06,1.43e-06,767.679,769.33
"2020-03-25 13:25:20",20,32.6,0,18.8,33.9,0.4,20.458,19.624,20.582,18.305,19.248,28.165,20.549,10.753,20.707,20.36,20.274,20.84,20.59,21.05,21.27,-120.01,-173.06,1.43e-06,767.641,769.331
"2020-03-25 13:26:20",20,32.6,0,18.7,34.2,0.4,20.458,19.663,20.582,18.208,19.257,28.258,20.549,10.744,20.707,20.455,20.279,20.843,20.61,21,21.3,-119.99,-173.05,1.43e-06,767.676,769.329
"2020-03-25 13:27:20",19.9,32.6,0,18.6,34.4,0.4,20.458,19.58,20.582,18.228,19.231,27.773,20.549,10.683,20.707,20.416,20.279,20.841,20.61,21,21.23,-119.99,-173.07,1.43e-06,767.668,769.33
"2020-03-25 13:28:20",20,32.6,0,18.7,34.3,0.4,20.458,19.599,20.582,18.207,19.257,28.1,20.549,10.758,20.707,20.335,20.28,20.85,20.62,21.01,21.36,-120.01,-173.08,1.43e-06,767.648,769.331
"2020-03-25 13:29:20",20,32.6,0,18.9,33.9,0.4,20.457,19.647,20.582,18.194,19.263,26.526,20.549,10.748,20.707,20.471,20.278,20.849,20.62,21,21.31,-119.98,-173.12,1.43e-06,767.653,769.33
"2020-03-25 13:30:20",20,32.6,0,19.2,33.3,0.4,20.457,19.575,20.582,18.299,19.264,27.939,20.549,10.676,20.707,20.482,20.275,20.848,20.64,21.02,21.35,-120.01,-173.16,1.43e-06,767.63,769.33
"2020-03-25 13:31:19",20,32.6,0,19.5,33,0.4,20.457,19.678,20.582,18.373,19.258,27.768,20.549,10.746,20.707,20.353,20.28,20.861,20.68,21.02,21.33,-120,-173.19,1.43e-06,767.618,769.329
"2020-03-25 13:32:19",20,32.6,0,19.7,32.6,0.4,20.457,19.531,20.582,18.507,19.24,28.684,20.549,10.716,20.707,20.412,20.28,20.853,20.6,21.05,21.28,-120,-173.17,1.43e-06,767.632,769.329
"2020-03-25 13:33:19",20,32.6,0,19.8,32.4,0.4,20.457,19.653,20.582,18.563,19.25,27.795,20.549,10.863,20.707,20.447,20.277,20.851,20.64,21.06,21.26,-119.99,-173.19,1.43e-06,767.614,769.33
"2020-03-25 13:34:20",19.9,32.6,0,19.8,32.4,0.4,20.457,19.614,20.582,18.604,19.255,27.885,20.549,10.748,20.707,20.377,20.28,20.848,20.65,20.96,21.26,-120,-173.19,1.43e-06,767.602,769.33
"2020-03-25 13:35:20",19.9,32.6,0,19.8,32.3,0.4,20.457,19.674,20.582,18.824,19.297,27.208,20.549,10.757,20.707,20.427,20.282,20.847,20.68,21.01,21.35,-119.98,-173.18,1.43e-06,767.58,769.33
"2020-03-25 13:36:20",19.9,32.6,0,19.9,32.2,0.4,20.457,19.722,20.582,18.768,19.25,28.205,20.549,10.823,20.707,20.358,20.279,20.843,20.73,20.98,21.31,-119.99,-173.15,1.43e-06,767.585,769.329
"2020-03-25 13:37:20",20,32.6,0,19.9,32.3,0.4,20.457,19.611,20.582,18.963,19.277,27.708,20.549,10.763,20.707,20.452,20.281,20.848,20.66,20.98,21.27,-120,-173.14,1.43e-06,767.578,769.331
"2020-03-25 13:38:20",20,32.6,0,19.5,32.8,0.4,20.457,19.652,20.582,18.646,19.244,28.291,20.549,10.751,20.707,20.404,20.279,20.842,20.7,21.01,21.29,-120,-173.13,1.43e-06,767.548,769.328
"2020-03-25 13:39:19",20,32.6,0,19.2,33.4,0.4,20.458,19.652,20.582,18.518,19.258,27.268,20.549,10.774,20.707,20.401,20.278,20.85,20.69,21,21.29,-120.01,-173.13,1.43e-06,767.544,769.33
"2020-03-25 13:40:19",20,32.6,0,19,33.8,0.4,20.458,19.605,20.582,18.428,19.257,27.076,20.549,10.75,20.706,20.368,20.276,20.845,20.68,21.01,21.29,-120,-173.13,1.43e-06,767.565,769.328
"2020-03-25 13:41:20",20,32.6,0,18.8,34.1,0.4,20.458,19.632,20.582,18.357,19.269,27.045,20.549,10.792,20.707,20.4,20.276,20.838,20.68,21,21.36,-120,-173.14,1.43e-06,767.557,769.329
"2020-03-25 13:42:20",20,32.6,0,18.7,34.3,0.4,20.458,19.61,20.582,18.279,19.298,27.822,20.55,10.803,20.707,20.302,20.276,20.843,20.65,21.01,21.25,-120,-173.12,1.43e-06,767.54,769.328
"2020-03-25 13:43:20",20,32.6,0,18.7,34.4,0.4,20.458,19.554,20.582,18.255,19.242,28.457,20.55,10.763,20.707,20.328,20.283,20.848,20.64,21.04,21.27,-120,-173.11,1.43e-06,767.537,769.327
"2020-03-25 13:44:19",20,32.6,0,18.6,34.5,0.4,20.458,19.579,20.582,18.183,19.244,29.103,20.55,10.801,20.706,20.397,20.277,20.84,20.6,21.03,21.26,-119.99,-173.1,1.43e-06,767.529,769.329
"2020-03-25 13:45:20",20,32.6,0,18.7,34.4,0.4,20.458,19.578,20.582,18.291,19.266,28.085,20.55,10.828,20.707,20.396,20.276,20.845,20.65,21.05,21.31,-120.01,-173.06,1.43e-06,767.539,769.329
"2020-03-25 13:46:20",20,32.6,0,18.8,34.2,0.4,20.459,19.702,20.582,18.312,19.247,27.574,20.551,10.752,20.707,20.486,20.277,20.854,20.72,21.02,21.32,-119.99,-173.08,1.43e-06,767.548,769.329
"2020-03-25 13:47:20",20,32.5,0,19.2,33.5,0.4,20.459,19.531,20.582,18.348,19.266,28.452,20.55,10.809,20.707,20.413,20.278,20.849,20.62,21.07,21.35,-119.99,-173.09,1.43e-06,767.554,769.329
"2020-03-25 13:48:19",20,32.6,0,19.5,32.9,0.4,20.459,19.652,20.582,18.539,19.25,27.439,20.55,10.757,20.707,20.386,20.28,20.841,20.64,21.01,21.26,-119.99,-173.08,1.43e-06,767.538,769.327
"2020-03-25 13:49:20",20,32.5,0,19.8,32.5,0.4,20.459,19.63,20.582,18.773,19.254,28.498,20.55,10.714,20.707,20.426,20.283,20.843,20.69,21.06,21.25,-119.98,-173.08,1.43e-06,767.523,769.328
"2020-03-25 13:50:20",20,32.5,0,19.9,32.3,0.4,20.459,19.646,20.582,19.082,19.275,28.723,20.55,10.645,20.707,20.409,20.285,20.852,20.67,21.03,21.31,-119.99,-173.05,1.43e-06,767.522,769.329
"2020-03-25 13:51:19",,,,,,,20.459,19.669,20.582,18.731,19.26,26.82,20.55,10.692,20.707,20.553,20.285,20.856,20.65,21.03,21.25,-120,-173.05,1.43e-06,767.516,769.329
"2020-03-25 13:52:20",20,32.6,0,19.3,33.2,0.4,20.459,19.623,20.582,18.552,19.233,27.092,20.55,10.693,20.706,20.456,20.283,20.859,20.63,21.02,21.26,-120,-173.05,1.43e-06,767.484,769.33
