DateTimeUT,"Exposure Time","Exposure Meter Counts"
"2020-03-18 16:11:52",500.559,43043320
"2020-03-18 16:11:56",504.35,43043760
"2020-03-18 16:12:00",508.141,43044136
"2020-03-18 16:12:03",512.069,44433432
"2020-03-18 16:12:07",515.722,44433840
"2020-03-18 16:12:11",519.512,44434176
"2020-03-18 16:12:15",523.304,44434576
"2020-03-18 16:12:19",527.094,45823696
"2020-03-18 16:12:22",531.116,45824148
"2020-03-18 16:12:26",534.675,45824580
"2020-03-18 16:12:30",538.466,45824924
"2020-03-18 16:12:34",542.257,47211656
"2020-03-18 16:12:37",546.047,47212160
"2020-03-18 16:12:41",549.838,47212576
"2020-03-18 16:12:45",553.629,47213004
"2020-03-18 16:12:49",557.419,47213360
"2020-03-18 16:12:53",561.209,48598092
"2020-03-18 16:12:56",565,48598576
"2020-03-18 16:13:00",568.791,48598956
"2020-03-18 16:13:04",572.582,48599376
"2020-03-18 16:13:08",576.372,49985120
"2020-03-18 16:13:12",580.193,49985572
"2020-03-18 16:13:15",584.004,49986024
"2020-03-18 16:13:19",587.795,49986464
"2020-03-18 16:13:23",591.586,51370068
"2020-03-18 16:13:27",595.376,51370480
"2020-03-18 16:13:31",599.167,51370908
"2020-03-18 16:13:34",603.042,51371292
"2020-03-18 16:13:38",606.748,52754232
"2020-03-18 16:13:42",610.538,52754920
"2020-03-18 16:13:46",614.328,52755352
"2020-03-18 16:13:50",618.12,52755732
"2020-03-18 16:13:53",622.089,52756152
"2020-03-18 16:13:57",625.7,54150832
"2020-03-18 16:14:01",629.492,54151284
"2020-03-18 16:14:05",633.283,54151648
"2020-03-18 16:14:09",637.074,54152048
"2020-03-18 16:14:12",641.136,55544136
"2020-03-18 16:14:16",644.655,55544556
"2020-03-18 16:14:20",648.445,55544976
"2020-03-18 16:14:24",652.235,55545360
"2020-03-18 16:14:27",656.026,56933412
"2020-03-18 16:14:31",659.817,56933948
"2020-03-18 16:14:35",663.608,56934368
"2020-03-18 16:14:39",667.399,56934776
"2020-03-18 16:14:43",671.189,56935184
"2020-03-18 16:14:46",675.021,58323984
"2020-03-18 16:14:50",678.781,58324376
"2020-03-18 16:14:54",682.571,58324776
"2020-03-18 16:14:58",686.362,58325152
"2020-03-18 16:15:02",690.153,59711728
"2020-03-18 16:15:05",694.048,59712108
"2020-03-18 16:15:09",697.743,59712560
"2020-03-18 16:15:13",701.534,59712940
"2020-03-18 16:15:17",705.325,61102780
"2020-03-18 16:15:21",709.116,61103248
"2020-03-18 16:15:24",713.093,61103688
"2020-03-18 16:15:28",716.697,61104032
"2020-03-18 16:15:32",720.488,61104496
"2020-03-18 16:15:36",724.292,62490364
"2020-03-18 16:15:40",728.119,62490756
"2020-03-18 16:15:43",732.091,62491132
"2020-03-18 16:15:47",735.7,62491564
"2020-03-18 16:15:51",739.491,63876372
"2020-03-18 16:15:55",743.281,63876844
"2020-03-18 16:15:59",747.072,63877280
"2020-03-18 16:16:02",751.137,63877680
"2020-03-18 16:16:06",754.653,65266264
"2020-03-18 16:16:10",758.454,65266792
"2020-03-18 16:16:14",762.245,65267232
"2020-03-18 16:16:17",766.035,65267608
"2020-03-18 16:16:21",769.826,65268016
"2020-03-18 16:16:25",773.617,66652772
"2020-03-18 16:16:29",777.408,66653248
"2020-03-18 16:16:33",781.197,66653688
"2020-03-18 16:16:36",785.012,66654136
"2020-03-18 16:16:40",788.779,68041752
"2020-03-18 16:16:44",792.57,68042200
"2020-03-18 16:16:48",796.36,68042568
"2020-03-18 16:16:52",800.151,68042992
"2020-03-18 16:16:55",804.058,69432792
"2020-03-18 16:16:59",807.733,69433248
"2020-03-18 16:17:03",811.523,69433632
"2020-03-18 16:17:07",815.314,69434064
"2020-03-18 16:17:11",819.105,69556160
"2020-03-18 16:17:14",823.105,70822616
"2020-03-18 16:17:18",826.685,70823032
"2020-03-18 16:17:22",830.476,70823384
"2020-03-18 16:17:26",834.267,70823744
"2020-03-18 16:17:30",838.058,72206944
"2020-03-18 16:17:33",842.15,72207304
"2020-03-18 16:17:37",845.639,72207728
"2020-03-18 16:17:41",849.43,72208096
"2020-03-18 16:17:45",853.221,73594552
"2020-03-18 16:17:48",857.011,73595000
"2020-03-18 16:17:52",860.802,73595352
"2020-03-18 16:17:56",864.593,73595752
"2020-03-18 16:18:00",868.383,74980360
"2020-03-18 16:18:04",872.174,74981088
"2020-03-18 16:18:07",876.036,74981536
"2020-03-18 16:18:11",879.755,74981968
"2020-03-18 16:18:15",883.546,74982400
"2020-03-18 16:18:19",887.336,76366720
"2020-03-18 16:18:23",891.127,76367208
"2020-03-18 16:18:26",895.082,76367544
"2020-03-18 16:18:30",898.709,76367944
"2020-03-18 16:18:34",902.5,77754064
"2020-03-18 16:18:38",906.3,77754608
"2020-03-18 16:18:42",910.091,77755104
"2020-03-18 16:18:45",914.119,77755504
"2020-03-18 16:18:49",917.672,78815176
"2020-03-18 16:18:53",921.462,79136656
"2020-03-18 16:18:57",925.253,79137088
"2020-03-18 16:19:00",929.044,79137504
"2020-03-18 16:19:04",932.835,79137872
"2020-03-18 16:19:08",936.625,80519672
"2020-03-18 16:19:12",940.416,80520128
"2020-03-18 16:19:16",944.207,80520632
"2020-03-18 16:19:19",948.002,80521000
"2020-03-18 16:19:23",951.788,81906680
"2020-03-18 16:19:27",955.589,81907184
"2020-03-18 16:19:31",959.379,81907568
"2020-03-18 16:19:35",963.17,81907984
"2020-03-18 16:19:38",967.039,83285352
"2020-03-18 16:19:42",970.761,83285912
"2020-03-18 16:19:46",974.552,83286352
"2020-03-18 16:19:50",978.343,83286800
"2020-03-18 16:19:54",982.133,83287192
"2020-03-18 16:19:57",986.076,84664472
"2020-03-18 16:20:01",989.725,84664880
"2020-03-18 16:20:05",993.516,84665288
"2020-03-18 16:20:09",997.307,84665672
"2020-03-18 16:20:13",1001.1,86053840
"2020-03-18 16:20:16",1005.11,86054288
"2020-03-18 16:20:20",1008.68,86054712
"2020-03-18 16:20:24",1012.47,86055096
"2020-03-18 16:20:28",1016.26,87442240
"2020-03-18 16:20:32",1020.05,87442816
"2020-03-18 16:20:36",1024.75,87443224
"2020-03-18 16:20:40",1028.54,87443568
"2020-03-18 16:20:44",1032.33,88825128
"2020-03-18 16:20:48",1036.12,88825760
"2020-03-18 16:20:51",1040.09,88826176
"2020-03-18 16:20:55",1043.7,88826592
"2020-03-18 16:20:59",1047.49,88827048
"2020-03-18 16:21:03",1051.3,90213544
"2020-03-18 16:21:07",1055.09,90213992
"2020-03-18 16:21:10",1059.12,90214400
"2020-03-18 16:21:14",1062.67,90214872
"2020-03-18 16:21:18",1066.46,91601840
"2020-03-18 16:21:22",1070.25,91602232
"2020-03-18 16:21:25",1074.04,91602648
"2020-03-18 16:21:29",1077.83,91603008
"2020-03-18 16:21:33",1081.62,92992824
"2020-03-18 16:21:37",1085.41,92993400
"2020-03-18 16:21:41",1089.2,92993872
"2020-03-18 16:21:44",1093.01,92994248
"2020-03-18 16:21:48",1096.78,92994664
"2020-03-18 16:21:52",1100.57,94384608
"2020-03-18 16:21:56",1104.36,94385064
"2020-03-18 16:22:00",1108.16,94385536
"2020-03-18 16:22:03",1112.05,94385920
"2020-03-18 16:22:07",1115.74,95773808
"2020-03-18 16:22:11",1119.54,95774232
"2020-03-18 16:22:15",1123.33,95774664
"2020-03-18 16:22:19",1127.12,95775088
"2020-03-18 16:22:22",1131.09,97164464
"2020-03-18 16:22:26",1134.7,97164960
"2020-03-18 16:22:30",1138.49,97165408
"2020-03-18 16:22:34",1142.28,97165824
"2020-03-18 16:22:38",1146.07,97166288
"2020-03-18 16:22:41",1150.14,98552184
"2020-03-18 16:22:45",1153.65,98552584
"2020-03-18 16:22:49",1157.44,98552976
"2020-03-18 16:22:53",1161.23,98553376
"2020-03-18 16:22:56",1165.03,99942992
"2020-03-18 16:23:00",1168.82,99943520
"2020-03-18 16:23:04",1172.61,99943928
"2020-03-18 16:23:08",1176.4,99944368
"2020-03-18 16:23:12",1180.19,101332632
"2020-03-18 16:23:15",1184.02,101333152
"2020-03-18 16:23:19",1187.77,101333600
"2020-03-18 16:23:23",1191.56,101334088
"2020-03-18 16:23:27",1195.35,101334520
"2020-03-18 16:23:31",1199.14,102724112
"2020-03-18 16:23:34",1203.07,102724552
"2020-03-18 16:23:38",1206.72,102724984
"2020-03-18 16:23:42",1210.51,102725440
"2020-03-18 16:23:46",1214.31,104114160
"2020-03-18 16:23:50",1218.09,104114584
"2020-03-18 16:23:53",1222.11,104115000
"2020-03-18 16:23:57",1225.68,104115448
"2020-03-18 16:24:01",1229.47,105501392
"2020-03-18 16:24:05",1233.26,105501792
"2020-03-18 16:24:08",1237.05,105502280
"2020-03-18 16:24:12",1240.84,105502696
"2020-03-18 16:24:16",1244.63,105583232
"2020-03-18 16:24:20",1248.42,106886864
"2020-03-18 16:24:24",1252.21,106887328
"2020-03-18 16:24:27",1256,106887720
"2020-03-18 16:24:31",1259.79,106888136
"2020-03-18 16:24:35",1263.58,108273344
"2020-03-18 16:24:39",1267.4,108273784
"2020-03-18 16:24:43",1271.19,108274216
"2020-03-18 16:24:46",1275.02,108274648
"2020-03-18 16:24:50",1278.78,109664552
"2020-03-18 16:24:54",1282.67,109664984
"2020-03-18 16:24:58",1286.46,109665424
"2020-03-18 16:25:02",1290.25,109665800
"2020-03-18 16:25:05",1294.04,111053504
"2020-03-18 16:25:09",1297.83,111054144
"2020-03-18 16:25:13",1301.62,111054616
"2020-03-18 16:25:17",1305.41,111055016
"2020-03-18 16:25:21",1309.2,111055392
"2020-03-18 16:25:24",1313.01,112441464
"2020-03-18 16:25:28",1316.78,112441968
"2020-03-18 16:25:32",1320.57,112442344
"2020-03-18 16:25:36",1324.36,112442776
"2020-03-18 16:25:40",1328.15,113834624
"2020-03-18 16:25:43",1332.06,113835136
"2020-03-18 16:25:47",1335.73,113835600
"2020-03-18 16:25:51",1339.53,113835976
"2020-03-18 16:25:55",1343.32,115222584
"2020-03-18 16:25:59",1347.11,115223128
"2020-03-18 16:26:02",1351.1,115223568
"2020-03-18 16:26:06",1354.69,115224048
"2020-03-18 16:26:10",1358.48,115224432
"2020-03-18 16:26:14",1362.27,116613600
"2020-03-18 16:26:18",1366.07,116614040
"2020-03-18 16:26:21",1370.1,116614456
"2020-03-18 16:26:25",1373.69,116614896
"2020-03-18 16:26:29",1377.48,118002096
"2020-03-18 16:26:33",1381.27,118002552
"2020-03-18 16:26:37",1385.06,118002976
"2020-03-18 16:26:40",1389.15,118003408
"2020-03-18 16:26:44",1392.65,119393544
"2020-03-18 16:26:48",1396.44,119394040
"2020-03-18 16:26:52",1400.23,119394496
"2020-03-18 16:26:55",1404.02,119394952
"2020-03-18 16:26:59",1407.81,119395400
"2020-03-18 16:27:03",1411.6,120788448
"2020-03-18 16:27:07",1415.39,120788864
"2020-03-18 16:27:11",1419.18,120789280
"2020-03-18 16:27:14",1423.03,120789744
"2020-03-18 16:27:18",1426.76,122179272
"2020-03-18 16:27:22",1430.55,122179720
"2020-03-18 16:27:26",1434.34,122180176
"2020-03-18 16:27:30",1438.13,122180648
"2020-03-18 16:27:33",1442.04,123565704
"2020-03-18 16:27:37",1445.75,123566184
"2020-03-18 16:27:41",1449.56,123566640
"2020-03-18 16:27:45",1453.39,123567048
"2020-03-18 16:27:49",1457.18,123567488
"2020-03-18 16:27:52",1461.03,124953144
"2020-03-18 16:27:56",1464.77,124953600
"2020-03-18 16:28:00",1468.56,124953960
"2020-03-18 16:28:04",1472.35,124954352
"2020-03-18 16:28:08",1476.14,126339368
"2020-03-18 16:28:11",1480.07,126339800
"2020-03-18 16:28:15",1483.72,126340192
"2020-03-18 16:28:19",1487.51,126340544
"2020-03-18 16:28:23",1491.3,127728456
"2020-03-18 16:28:27",1495.09,127729008
"2020-03-18 16:28:30",1499.11,127729496
"2020-03-18 16:28:34",1502.68,127729864
"2020-03-18 16:28:39",1506.53,129118112
"2020-03-18 16:28:42",1511.04,129118672
"2020-03-18 16:28:46",1514.75,129119152
"2020-03-18 16:28:50",1518.54,129119512
"2020-03-18 16:28:54",1522.37,129119968
"2020-03-18 16:28:58",1526.16,130509088
"2020-03-18 16:29:01",1530.05,130509544
"2020-03-18 16:29:05",1533.74,130510008
"2020-03-18 16:29:09",1537.54,130510456
"2020-03-18 16:29:13",1541.33,131897016
"2020-03-18 16:29:17",1545.16,131897520
"2020-03-18 16:29:20",1549.05,131897952
"2020-03-18 16:29:24",1552.74,131898360
"2020-03-18 16:29:28",1556.54,133288720
"2020-03-18 16:29:32",1560.32,133289168
"2020-03-18 16:29:36",1564.11,133289560
"2020-03-18 16:29:39",1568.09,133289920
"2020-03-18 16:29:43",1571.7,133290360
"2020-03-18 16:29:47",1575.49,134678752
"2020-03-18 16:29:51",1579.28,134679184
"2020-03-18 16:29:55",1583.07,134679632
"2020-03-18 16:29:58",1587.14,134680064
"2020-03-18 16:30:02",1590.65,136068752
"2020-03-18 16:30:06",1594.44,136069248
"2020-03-18 16:30:10",1598.27,136069728
"2020-03-18 16:30:14",1602.06,136070144
"2020-03-18 16:30:18",1606.11,137457984
"2020-03-18 16:30:21",1610.11,137458464
"2020-03-18 16:30:25",1613.8,137458912
"2020-03-18 16:30:29",1617.59,137459296
"2020-03-18 16:30:33",1621.39,138844752
"2020-03-18 16:30:37",1625.18,138845248
"2020-03-18 16:30:41",1629.03,138845776
"2020-03-18 16:30:45",1633.5,138846256
"2020-03-18 16:30:49",1637.29,138846688
"2020-03-18 16:30:53",1641.08,140235600
"2020-03-18 16:30:56",1645.13,140236080
"2020-03-18 16:31:00",1648.66,140236448
"2020-03-18 16:31:04",1652.45,140236944
"2020-03-18 16:31:08",1656.24,141620912
"2020-03-18 16:31:12",1660.73,141621440
"2020-03-18 16:31:16",1664.6,141621888
"2020-03-18 16:31:20",1668.39,141622304
"2020-03-18 16:31:24",1672.18,143006912
"2020-03-18 16:31:27",1676.03,143007392
"2020-03-18 16:31:31",1679.81,143007872
"2020-03-18 16:31:35",1683.6,143008272
"2020-03-18 16:31:39",1687.39,144394208
"2020-03-18 16:31:43",1691.18,144394688
"2020-03-18 16:31:46",1695.03,144395088
"2020-03-18 16:31:50",1698.76,144395424
"2020-03-18 16:31:54",1702.55,144395888
"2020-03-18 16:31:58",1706.34,145780448
"2020-03-18 16:32:02",1710.17,145780880
"2020-03-18 16:32:05",1714.04,145781280
"2020-03-18 16:32:09",1717.76,145781776
"2020-03-18 16:32:13",1721.59,147169024
"2020-03-18 16:32:17",1725.42,147169488
"2020-03-18 16:32:21",1729.21,147169952
"2020-03-18 16:32:25",1733.08,147170432
"2020-03-18 16:32:28",1737.12,148556576
"2020-03-18 16:32:32",1740.67,148557104
"2020-03-18 16:32:36",1744.58,148557552
"2020-03-18 16:32:40",1748.37,148557952
"2020-03-18 16:32:44",1752.16,149945216
"2020-03-18 16:32:47",1756.05,149945840
"2020-03-18 16:32:51",1759.74,149946400
"2020-03-18 16:32:55",1763.61,149946832
"2020-03-18 16:32:59",1767.4,149947248
"2020-03-18 16:33:03",1771.19,151333312
"2020-03-18 16:33:06",1775.02,151333792
"2020-03-18 16:33:10",1778.77,151334256
"2020-03-18 16:33:14",1782.68,151334688
"2020-03-18 16:33:18",1786.47,152718128
"2020-03-18 16:33:22",1790.3,152718608
"2020-03-18 16:33:26",1794.1,152719056
"2020-03-18 16:33:29",1798.11,152719488
"2020-03-18 16:33:33",1801.68,154101744
"2020-03-18 16:33:37",1805.47,154102304
"2020-03-18 16:33:41",1809.34,154102736
"2020-03-18 16:33:45",1813.13,154103152
"2020-03-18 16:33:48",1817.08,154103616
"2020-03-18 16:33:52",1820.71,155492464
"2020-03-18 16:33:56",1824.54,155492992
"2020-03-18 16:34:00",1828.33,155493456
"2020-03-18 16:34:04",1832.16,155493904
"2020-03-18 16:34:07",1836.05,156877616
"2020-03-18 16:34:11",1839.78,156878048
"2020-03-18 16:34:15",1843.57,156878496
"2020-03-18 16:34:20",1847.36,156878992
"2020-03-18 16:34:23",1852.14,158264880
"2020-03-18 16:34:27",1855.65,158265376
"2020-03-18 16:34:31",1859.44,158265856
"2020-03-18 16:34:35",1863.39,158266256
"2020-03-18 16:34:39",1867.18,159657728
"2020-03-18 16:34:42",1871.03,159658304
"2020-03-18 16:34:46",1874.76,159658784
"2020-03-18 16:34:50",1878.55,159659248
"2020-03-18 16:34:54",1882.34,159659664
"2020-03-18 16:34:58",1886.13,161047008
"2020-03-18 16:35:01",1890.08,161047488
"2020-03-18 16:35:05",1893.71,161047904
"2020-03-18 16:35:09",1897.5,161048368
"2020-03-18 16:35:13",1901.29,162432768
"2020-03-18 16:35:17",1905.08,162433312
"2020-03-18 16:35:20",1909.08,162433792
"2020-03-18 16:35:24",1912.71,162434240
"2020-03-18 16:35:28",1916.5,163823920
"2020-03-18 16:35:32",1920.29,163824496
"2020-03-18 16:35:36",1924.08,163824960
"2020-03-18 16:35:39",1928.13,163825392
"2020-03-18 16:35:43",1931.66,163825824
"2020-03-18 16:35:47",1935.45,165214272
"2020-03-18 16:35:51",1939.24,165214736
"2020-03-18 16:35:55",1943.07,165215136
"2020-03-18 16:35:58",1947.14,165215552
"2020-03-18 16:36:02",1950.65,166607904
"2020-03-18 16:36:06",1954.44,166608384
"2020-03-18 16:36:10",1958.23,166608880
"2020-03-18 16:36:13",1962.02,166609312
"2020-03-18 16:36:17",1965.81,167999712
"2020-03-18 16:36:21",1969.69,168000240
"2020-03-18 16:36:25",1973.52,168000688
"2020-03-18 16:36:29",1977.31,168001200
"2020-03-18 16:36:33",1981.22,168001664
"2020-03-18 16:36:37",1985.01,169390048
"2020-03-18 16:36:40",1989.04,169390560
"2020-03-18 16:36:44",1992.75,169390992
"2020-03-18 16:36:48",1996.54,169391440
"2020-03-18 16:36:52",2000.33,170776208
"2020-03-18 16:36:56",2004.12,170776656
"2020-03-18 16:36:59",2008.09,170777120
"2020-03-18 16:37:03",2011.7,170777552
"2020-03-18 16:37:07",2015.65,172162336
"2020-03-18 16:37:11",2019.48,172162800
"2020-03-18 16:37:15",2023.33,172163216
"2020-03-18 16:37:19",2027.12,172163616
"2020-03-18 16:37:22",2031.09,173554816
"2020-03-18 16:37:26",2034.7,173555456
"2020-03-18 16:37:30",2038.49,173555904
"2020-03-18 16:37:34",2042.28,173556320
"2020-03-18 16:37:38",2046.07,173556720
"2020-03-18 16:37:41",2050.14,174942848
"2020-03-18 16:37:45",2053.65,174943360
"2020-03-18 16:37:49",2057.44,174943792
"2020-03-18 16:37:53",2061.23,174944192
"2020-03-18 16:37:56",2065.02,176332064
"2020-03-18 16:38:00",2068.81,176332560
"2020-03-18 16:38:04",2072.6,176333024
"2020-03-18 16:38:08",2076.4,176333392
"2020-03-18 16:38:12",2080.2,177718176
"2020-03-18 16:38:15",2084,177718800
"2020-03-18 16:38:19",2087.79,177719232
"2020-03-18 16:38:23",2091.58,177719696
"2020-03-18 16:38:27",2095.37,177720160
"2020-03-18 16:38:31",2099.16,179111312
"2020-03-18 16:38:34",2103.05,179111776
"2020-03-18 16:38:38",2106.74,179112176
"2020-03-18 16:38:42",2110.53,179112592
"2020-03-18 16:38:46",2114.32,180500192
"2020-03-18 16:38:50",2118.12,180500672
"2020-03-18 16:38:53",2122.09,180501088
"2020-03-18 16:38:57",2125.7,180501520
"2020-03-18 16:39:01",2129.5,181884144
"2020-03-18 16:39:05",2133.28,181884704
"2020-03-18 16:39:09",2137.07,181885120
"2020-03-18 16:39:12",2141.13,181885616
"2020-03-18 16:39:16",2144.66,181886048
"2020-03-18 16:39:20",2148.45,183271584
"2020-03-18 16:39:24",2152.25,183272096
"2020-03-18 16:39:27",2156.04,183272544
"2020-03-18 16:39:31",2159.83,183272992
"2020-03-18 16:39:35",2163.62,184662800
"2020-03-18 16:39:39",2167.42,184663296
"2020-03-18 16:39:43",2171.21,184663760
"2020-03-18 16:39:46",2175,184664272
"2020-03-18 16:39:50",2178.79,186048576
"2020-03-18 16:39:54",2182.58,186049088
"2020-03-18 16:39:58",2186.37,186049600
"2020-03-18 16:40:02",2190.17,186050000
"2020-03-18 16:40:05",2194.04,186050416
"2020-03-18 16:40:09",2197.75,187437248
"2020-03-18 16:40:13",2201.54,187437744
"2020-03-18 16:40:18",2205.63,187438272
"2020-03-18 16:40:21",2210.05,187438768
"2020-03-18 16:40:25",2213.74,188826240
"2020-03-18 16:40:29",2217.53,188826688
"2020-03-18 16:40:33",2221.33,188827152
"2020-03-18 16:40:37",2225.12,188827552
"2020-03-18 16:40:40",2229.09,190213840
"2020-03-18 16:40:44",2232.7,190214384
"2020-03-18 16:40:48",2236.49,190214880
"2020-03-18 16:40:52",2240.28,190215328
"2020-03-18 16:40:56",2244.08,191606448
"2020-03-18 16:40:59",2248.07,191606912
"2020-03-18 16:41:03",2251.72,191607360
"2020-03-18 16:41:07",2255.51,191607776
"2020-03-18 16:41:11",2259.3,191608224
"2020-03-18 16:41:15",2263.09,192992000
"2020-03-18 16:41:18",2267.12,192992448
"2020-03-18 16:41:22",2270.67,192992880
"2020-03-18 16:41:26",2274.46,192993264
"2020-03-18 16:41:30",2278.25,194378672
"2020-03-18 16:41:34",2282.08,194379184
"2020-03-18 16:41:37",2286.13,194379648
"2020-03-18 16:41:41",2289.66,194380064
"2020-03-18 16:41:45",2293.45,195770928
"2020-03-18 16:41:49",2297.25,195771408
"2020-03-18 16:41:52",2301.04,195771840
"2020-03-18 16:41:56",2304.83,195772272
"2020-03-18 16:42:00",2308.62,196050560
"2020-03-18 16:42:04",2312.42,197157504
"2020-03-18 16:42:08",2316.21,197157936
"2020-03-18 16:42:11",2320,197158320
"2020-03-18 16:42:15",2323.79,197158752
"2020-03-18 16:42:19",2327.58,198542512
"2020-03-18 16:42:23",2331.37,198542960
"2020-03-18 16:42:27",2335.16,198543392
"2020-03-18 16:42:30",2339.05,198543856
