DateTimeUT,"Exposure Time","Exposure Meter Counts"
"2020-05-29 18:08:34",364.068,22940370
"2020-05-29 18:08:38",367.723,23676040
"2020-05-29 18:08:42",371.514,23676392
"2020-05-29 18:08:46",375.305,23676836
"2020-05-29 18:08:50",379.094,23677230
"2020-05-29 18:08:53",383.115,23677608
"2020-05-29 18:08:57",386.675,23678020
"2020-05-29 18:09:01",390.467,23678448
"2020-05-29 18:09:05",394.258,23678846
"2020-05-29 18:09:09",398.048,23679244
"2020-05-29 18:09:12",402.162,23679632
"2020-05-29 18:09:16",405.63,23680078
"2020-05-29 18:09:20",409.42,23680424
"2020-05-29 18:09:24",413.211,24396716
"2020-05-29 18:09:27",417.001,26620736
"2020-05-29 18:09:31",420.791,26621204
"2020-05-29 18:09:35",424.583,26621632
"2020-05-29 18:09:39",428.373,26622016
"2020-05-29 18:09:43",432.163,26622472
"2020-05-29 18:09:46",436.044,26622848
"2020-05-29 18:09:50",439.746,26623224
"2020-05-29 18:09:54",443.536,26623576
"2020-05-29 18:09:58",447.327,26623960
"2020-05-29 18:10:02",451.117,26624368
"2020-05-29 18:10:05",455.092,26624768
"2020-05-29 18:10:09",458.699,26625166
"2020-05-29 18:10:13",462.489,26625584
"2020-05-29 18:10:17",466.279,28660068
"2020-05-29 18:10:21",470.071,29569926
"2020-05-29 18:10:22",474.139,29570090
"2020-05-29 18:11:55",0,0
"2020-05-29 18:11:58",0,330
"2020-05-29 18:12:02",3.781,1719156
"2020-05-29 18:12:06",7.572,3678035
"2020-05-29 18:12:10",11.363,3678455
"2020-05-29 18:12:14",15.154,3678902
"2020-05-29 18:12:17",19.055,3679301
"2020-05-29 18:12:21",22.735,3679681
"2020-05-29 18:12:25",26.526,3680128
"2020-05-29 18:12:29",30.316,3680521
"2020-05-29 18:12:33",34.107,3680990
"2020-05-29 18:12:36",38.103,3681368
"2020-05-29 18:12:40",41.688,3681730
"2020-05-29 18:12:44",45.479,3682171
"2020-05-29 18:12:48",49.27,3682613
"2020-05-29 18:12:52",53.06,3683002
"2020-05-29 18:12:55",57.149,5931965
"2020-05-29 18:12:59",60.642,7370237
"2020-05-29 18:13:03",64.432,7370636
"2020-05-29 18:13:07",68.223,7371052
"2020-05-29 18:13:10",72.014,7371487
"2020-05-29 18:13:14",75.804,7371904
"2020-05-29 18:13:18",79.595,7372297
"2020-05-29 18:13:22",83.385,7372726
"2020-05-29 18:13:26",87.176,7373145
"2020-05-29 18:13:29",91.033,7373542
"2020-05-29 18:13:33",94.757,7373974
"2020-05-29 18:13:37",98.548,7374352
"2020-05-29 18:13:41",102.339,7374718
"2020-05-29 18:13:45",106.13,7375133
"2020-05-29 18:13:48",110.079,10154700
"2020-05-29 18:13:52",113.711,11060473
"2020-05-29 18:13:56",117.502,11060836
"2020-05-29 18:14:00",121.292,11061217
"2020-05-29 18:14:04",125.083,11061623
"2020-05-29 18:14:07",129.127,11062004
"2020-05-29 18:14:11",132.664,11062394
"2020-05-29 18:14:15",136.455,11062775
"2020-05-29 18:14:19",140.246,11063159
"2020-05-29 18:14:22",144.036,11063563
"2020-05-29 18:14:26",147.827,11063928
"2020-05-29 18:14:30",151.618,11064329
"2020-05-29 18:14:34",155.409,11064809
"2020-05-29 18:14:38",159.199,11607248
"2020-05-29 18:14:41",163.001,14383146
"2020-05-29 18:14:45",166.79,14735641
"2020-05-29 18:14:49",170.586,14736041
"2020-05-29 18:14:53",174.381,14736493
"2020-05-29 18:14:57",178.172,14736928
"2020-05-29 18:15:00",182.037,14737339
"2020-05-29 18:15:04",185.754,14737783
"2020-05-29 18:15:08",189.545,14738203
"2020-05-29 18:15:12",193.334,14738562
"2020-05-29 18:15:16",197.125,14738976
"2020-05-29 18:15:19",201.084,14739373
"2020-05-29 18:15:23",204.707,14739797
"2020-05-29 18:15:27",208.496,14740166
"2020-05-29 18:15:31",212.287,15842606
"2020-05-29 18:15:35",216.089,18392124
"2020-05-29 18:15:38",220.121,18392640
"2020-05-29 18:15:42",223.669,18393066
"2020-05-29 18:15:46",227.461,18393448
"2020-05-29 18:15:50",231.251,18393852
"2020-05-29 18:15:53",235.042,18394262
"2020-05-29 18:15:57",238.832,18394640
"2020-05-29 18:16:01",242.623,18395098
"2020-05-29 18:16:05",246.414,18395494
"2020-05-29 18:16:09",250.205,18395952
"2020-05-29 18:16:12",254.005,18396320
"2020-05-29 18:16:16",257.785,18396708
