JD_UTC,RV,RV_ERR,FIES_ROOM_WEBSENSOR1_TEMPERATURE_NEAR_CEILING,FIES_ROOM_WEBSENSOR1_HUMIDITY,FIES_FRONT_ROOM_WEBSENSOR2_TEMPERATURE,FIES_FRONT_ROOM_WEBSENSOR2_HUMIDITY,FIES_FRONT_ROOM_WEBSENSOR2_ILLUMINATION,FIES_INSIDE_BLACK_BOX_AT_REAR,FIES_ROOM_NEAR_CEILING_AND_FAN_CONTROL,FIES_UNDER_GRATING_IN_TANK,FIES_FRONT_ROOM,FIES_BELOW_TABLE,FIES_ABOVE_HEATER_RADIATOR,FIES_INSIDE_BLACK_BOX_CENTRE,FIES_ABOVE_CEILING,FIES_GRATING_TANK_HOUSING,FIES_INSIDE_WHITE_BOX_REAR,FIES_INSIDE_WHITE_BOX_CENTRE,FIES_INSIDE_WHITE_BOX_UNDER_DEWAR_INCLUDE_GND,FIES_CEILING_NEAR_INSTRUMENT_AARHUS_1,FIES_INSIDE_BLACK_BOX_AARHUS_2,FIES_INSIDE_WHITE_BOX_UNDER_DEWAR_AARHUS_3,FIES_DETECTOR_TEMPERATURE,FIES_DEWAR_TEMPERATURE,FIES_DETECTOR_PRESSURE,FIES_ATMOSPHERIC_PRESSURE,FIES_GRATING_TANK_PRESSURE
2458925.023748, 100.25, 0.32, 20.200000, 29.200000, 19.900000, 23.500000, 0.400000, 20.501000, 19.779000, 20.595000, 18.779000, 19.737000, 25.902000, 20.566000, 12.736000, 20.729000, 20.467000, 20.441000, 20.900000, 20.840000, 20.980000, 21.260000, -120.000000, -173.150000, 0.000001, 771.693000, 770.315000
2458925.024318, 100.22, 0.26, 20.200000, 29.100000, 20.000000, 23.400000, 0.400000, 20.500000, 19.885000, 20.595000, 18.956000, 19.778000, 25.540000, 20.565000, 12.718000, 20.729000, 20.440000, 20.438000, 20.906000, 20.890000, 20.990000, 21.270000, -119.980000, -173.020000, 0.000001, 771.755000, 770.315000
2458925.024889, 98.33, 0.25, 20.200000, 29.100000, 19.700000, 23.700000, 0.400000, 20.501000, 19.866000, 20.595000, 18.771000, 19.778000, 25.627000, 20.566000, 12.705000, 20.728000, 20.418000, 20.438000, 20.912000, 20.900000, 20.960000, 21.290000, -119.990000, -173.020000, 0.000001, 771.754000, 770.314000
2458925.025459, 97.81, 0.30, 20.200000, 29.100000, 19.700000, 23.700000, 0.400000, 20.501000, 19.866000, 20.595000, 18.771000, 19.778000, 25.627000, 20.566000, 12.705000, 20.728000, 20.418000, 20.438000, 20.912000, 20.900000, 20.960000, 21.290000, -119.990000, -173.020000, 0.000001, 771.754000, 770.314000
2458925.026030, 89.03, 0.26, 20.200000, 29.100000, 19.400000, 24.100000, 0.400000, 20.500000, 19.837000, 20.595000, 18.614000, 19.689000, 27.936000, 20.563000, 12.740000, 20.728000, 20.520000, 20.439000, 20.905000, 20.850000, 21.020000, 21.230000, -119.980000, -172.910000, 0.000001, 771.594000, 770.315000
2458925.026601, 91.87, 0.25, 20.200000, 29.100000, 19.200000, 24.400000, 0.400000, 20.499000, 19.817000, 20.595000, 18.492000, 19.742000, 26.059000, 20.565000, 12.736000, 20.728000, 20.569000, 20.439000, 20.899000, 20.860000, 20.970000, 21.220000, -119.980000, -173.020000, 0.000001, 771.628000, 770.314000
2458925.027171, 91.14, 0.33, 20.200000, 29.100000, 19.000000, 24.700000, 0.400000, 20.499000, 19.785000, 20.595000, 18.443000, 19.730000, 26.036000, 20.565000, 12.628000, 20.728000, 20.567000, 20.438000, 20.898000, 20.820000, 20.980000, 21.210000, -119.980000, -173.020000, 0.000001, 771.676000, 770.315000
2458925.027741, 90.70, 0.29, 20.200000, 29.100000, 18.900000, 24.900000, 0.400000, 20.498000, 19.759000, 20.595000, 18.388000, 19.724000, 25.580000, 20.563000, 12.596000, 20.728000, 20.632000, 20.436000, 20.895000, 20.800000, 21.020000, 21.220000, -120.000000, -173.020000, 0.000001, 771.639000, 770.313000
2458925.028311, 91.95, 0.31, 20.200000, 29.100000, 18.900000, 24.900000, 0.400000, 20.498000, 19.759000, 20.595000, 18.388000, 19.724000, 25.580000, 20.563000, 12.596000, 20.728000, 20.632000, 20.436000, 20.895000, 20.800000, 21.020000, 21.220000, -120.000000, -173.020000, 0.000001, 771.639000, 770.313000
2458925.028883, 80.70, 0.33, 20.200000, 29.100000, 18.800000, 25.000000, 0.400000, 20.497000, 19.748000, 20.595000, 18.289000, 19.733000, 26.519000, 20.563000, 12.606000, 20.728000, 20.627000, 20.437000, 20.899000, 20.780000, 21.010000, 21.220000, -119.990000, -173.020000, 0.000001, 771.657000, 770.313000
2458925.029453, 84.12, 0.33, 20.200000, 29.100000, 18.700000, 25.000000, 0.400000, 20.497000, 19.872000, 20.595000, 18.268000, 19.727000, 26.425000, 20.562000, 12.668000, 20.728000, 20.550000, 20.434000, 20.903000, 20.800000, 20.980000, 21.200000, -120.010000, -172.950000, 0.000001, 771.686000, 770.312000
2458925.030023, 86.74, 0.29, 20.200000, 29.100000, 18.800000, 25.000000, 0.400000, 20.496000, 19.878000, 20.595000, 18.359000, 19.774000, 25.917000, 20.563000, 12.664000, 20.727000, 20.556000, 20.433000, 20.897000, 20.870000, 20.980000, 21.210000, -120.010000, -172.980000, 0.000001, 771.668000, 770.313000
2458925.030594, 79.17, 0.34, 20.200000, 29.100000, 19.100000, 24.500000, 0.400000, 20.496000, 19.798000, 20.595000, 18.302000, 19.716000, 26.888000, 20.562000, 12.663000, 20.728000, 20.527000, 20.435000, 20.886000, 20.830000, 20.970000, 21.210000, -120.000000, -172.930000, 0.000001, 771.697000, 770.311000
2458925.031164, 81.58, 0.31, 20.300000, 29.100000, 19.500000, 24.200000, 0.400000, 20.494000, 19.856000, 20.594000, 18.398000, 19.724000, 25.826000, 20.561000, 12.632000, 20.728000, 20.558000, 20.435000, 20.893000, 20.820000, 20.990000, 21.160000, -120.000000, -172.930000, 0.000001, 771.601000, 770.314000
2458925.031735, 77.16, 0.24, 20.300000, 29.100000, 19.500000, 24.200000, 0.400000, 20.494000, 19.856000, 20.594000, 18.398000, 19.724000, 25.826000, 20.561000, 12.632000, 20.728000, 20.558000, 20.435000, 20.893000, 20.820000, 20.990000, 21.160000, -120.000000, -172.930000, 0.000001, 771.601000, 770.314000
2458925.032306, 79.07, 0.31, 20.200000, 29.100000, 19.700000, 23.800000, 0.400000, 20.494000, 19.856000, 20.595000, 18.659000, 19.746000, 25.010000, 20.561000, 12.682000, 20.728000, 20.502000, 20.432000, 20.901000, 20.820000, 21.000000, 21.250000, -119.990000, -172.860000, 0.000001, 771.691000, 770.313000
2458925.032876, 75.97, 0.25, 20.300000, 29.100000, 19.900000, 23.700000, 0.400000, 20.494000, 19.782000, 20.595000, 18.698000, 19.754000, 26.036000, 20.560000, 12.602000, 20.728000, 20.556000, 20.433000, 20.902000, 20.840000, 21.000000, 21.290000, -119.990000, -172.860000, 0.000001, 771.694000, 770.313000
2458925.033447, 72.92, 0.31, 20.300000, 29.100000, 20.000000, 23.600000, 0.400000, 20.493000, 19.826000, 20.595000, 18.811000, 19.756000, 26.947000, 20.559000, 12.585000, 20.727000, 20.513000, 20.428000, 20.898000, 20.850000, 20.990000, 21.210000, -119.980000, -172.840000, 0.000001, 771.618000, 770.311000
2458925.034017, 75.73, 0.26, 20.300000, 29.100000, 20.000000, 23.400000, 0.400000, 20.492000, 19.771000, 20.594000, 18.983000, 19.760000, 25.377000, 20.559000, 12.674000, 20.727000, 20.494000, 20.423000, 20.897000, 20.830000, 20.980000, 21.220000, -119.990000, -172.830000, 0.000001, 771.625000, 770.312000
2458925.034589, 73.23, 0.28, 20.300000, 29.100000, 20.000000, 23.400000, 0.400000, 20.492000, 19.771000, 20.594000, 18.983000, 19.760000, 25.377000, 20.559000, 12.674000, 20.727000, 20.494000, 20.423000, 20.897000, 20.830000, 20.980000, 21.220000, -119.990000, -172.830000, 0.000001, 771.625000, 770.312000
2458925.038347, 50.44, 0.25, 20.200000, 29.200000, 18.800000, 25.100000, 0.400000, 20.489000, 19.819000, 20.594000, 18.340000, 19.709000, 25.954000, 20.556000, 12.510000, 20.726000, 20.502000, 20.428000, 20.900000, 20.870000, 20.960000, 21.240000, -119.990000, -173.030000, 0.000001, 771.670000, 770.311000
2458925.038918, 46.54, 0.32, 20.200000, 29.200000, 18.800000, 25.100000, 0.400000, 20.489000, 19.722000, 20.594000, 18.253000, 19.694000, 25.907000, 20.556000, 12.535000, 20.726000, 20.506000, 20.423000, 20.902000, 20.830000, 20.980000, 21.230000, -119.980000, -172.930000, 0.000001, 771.673000, 770.310000
2458925.039487, 47.14, 0.21, 20.200000, 29.200000, 18.900000, 25.000000, 0.400000, 20.488000, 19.778000, 20.594000, 18.366000, 19.713000, 25.404000, 20.555000, 12.548000, 20.726000, 20.564000, 20.428000, 20.899000, 20.870000, 20.980000, 21.210000, -119.990000, -173.030000, 0.000001, 771.700000, 770.309000
2458925.040058, 41.54, 0.29, 20.200000, 29.200000, 18.900000, 25.000000, 0.400000, 20.488000, 19.778000, 20.594000, 18.366000, 19.713000, 25.404000, 20.555000, 12.548000, 20.726000, 20.564000, 20.428000, 20.899000, 20.870000, 20.980000, 21.210000, -119.990000, -173.030000, 0.000001, 771.700000, 770.309000
2458925.040628, 38.96, 0.25, 20.200000, 29.100000, 19.200000, 24.600000, 0.400000, 20.488000, 19.787000, 20.594000, 18.289000, 19.728000, 26.231000, 20.555000, 12.632000, 20.726000, 20.576000, 20.428000, 20.895000, 20.820000, 21.040000, 21.220000, -119.990000, -173.050000, 0.000001, 771.631000, 770.309000
2458925.041199, 42.09, 0.21, 20.200000, 29.200000, 19.500000, 24.200000, 0.400000, 20.486000, 19.798000, 20.594000, 18.451000, 19.753000, 25.665000, 20.554000, 12.675000, 20.726000, 20.626000, 20.428000, 20.895000, 20.820000, 20.990000, 21.230000, -119.990000, -173.050000, 0.000001, 771.631000, 770.308000
2458925.041770, 42.10, 0.24, 20.200000, 29.200000, 19.700000, 24.000000, 0.400000, 20.486000, 19.741000, 20.594000, 18.601000, 19.718000, 24.930000, 20.554000, 12.770000, 20.726000, 20.555000, 20.428000, 20.900000, 20.720000, 20.960000, 21.240000, -119.990000, -173.000000, 0.000001, 771.622000, 770.307000
2458925.042340, 41.97, 0.25, 20.200000, 29.200000, 19.900000, 23.800000, 0.400000, 20.485000, 19.745000, 20.593000, 18.768000, 19.707000, 26.530000, 20.553000, 12.757000, 20.726000, 20.496000, 20.426000, 20.896000, 20.790000, 20.990000, 21.250000, -119.990000, -173.060000, 0.000001, 771.513000, 770.307000
2458925.042912, 40.95, 0.26, 20.200000, 29.200000, 19.900000, 23.800000, 0.400000, 20.485000, 19.745000, 20.593000, 18.768000, 19.707000, 26.530000, 20.553000, 12.757000, 20.726000, 20.496000, 20.426000, 20.896000, 20.790000, 20.990000, 21.250000, -119.990000, -173.060000, 0.000001, 771.513000, 770.307000
2458925.043481, 37.47, 0.18, 20.200000, 29.300000, 20.000000, 23.600000, 0.400000, 20.484000, 19.795000, 20.593000, 18.888000, 19.717000, 27.350000, 20.553000, 12.716000, 20.726000, 20.506000, 20.428000, 20.893000, 20.830000, 21.020000, 21.280000, -119.990000, -173.000000, 0.000001, 771.530000, 770.308000
2458925.044052, 36.89, 0.23, 20.200000, 29.300000, 19.900000, 23.800000, 0.400000, 20.485000, 19.724000, 20.593000, 18.853000, 19.720000, 26.244000, 20.554000, 12.652000, 20.725000, 20.548000, 20.426000, 20.895000, 20.840000, 20.960000, 21.220000, -120.000000, -173.000000, 0.000001, 771.614000, 770.308000
2458925.044622, 35.54, 0.24, 20.200000, 29.300000, 19.500000, 24.300000, 0.400000, 20.485000, 19.714000, 20.593000, 18.644000, 19.713000, 25.782000, 20.552000, 12.612000, 20.725000, 20.554000, 20.430000, 20.899000, 20.790000, 20.980000, 21.240000, -120.000000, -172.950000, 0.000001, 771.558000, 770.309000
2458925.045192, 33.69, 0.24, 20.200000, 29.300000, 19.200000, 24.600000, 0.400000, 20.483000, 19.713000, 20.593000, 18.544000, 19.698000, 25.979000, 20.551000, 12.640000, 20.724000, 20.566000, 20.424000, 20.897000, 20.780000, 20.980000, 21.190000, -119.980000, -172.950000, 0.000001, 771.534000, 770.308000
2458925.045763, 33.60, 0.25, 20.200000, 29.300000, 19.000000, 24.800000, 0.400000, 20.482000, 19.700000, 20.593000, 18.440000, 19.685000, 26.481000, 20.551000, 12.643000, 20.725000, 20.516000, 20.423000, 20.897000, 20.820000, 20.990000, 21.320000, -120.000000, -172.940000, 0.000001, 771.544000, 770.306000
2458925.046334, 32.71, 0.23, 20.200000, 29.300000, 19.000000, 24.800000, 0.400000, 20.482000, 19.700000, 20.593000, 18.440000, 19.685000, 26.481000, 20.551000, 12.643000, 20.725000, 20.516000, 20.423000, 20.897000, 20.820000, 20.990000, 21.320000, -120.000000, -172.940000, 0.000001, 771.544000, 770.306000
2458925.046904, 30.29, 0.27, 20.200000, 29.200000, 18.900000, 25.100000, 0.400000, 20.482000, 19.689000, 20.593000, 18.380000, 19.673000, 24.805000, 20.550000, 12.658000, 20.724000, 20.458000, 20.418000, 20.895000, 20.800000, 20.980000, 21.320000, -120.010000, -172.940000, 0.000001, 771.487000, 770.307000
2458925.047475, 28.15, 0.25, 20.200000, 29.200000, 18.800000, 25.100000, 0.400000, 20.482000, 19.744000, 20.593000, 18.294000, 19.681000, 25.356000, 20.550000, 12.712000, 20.724000, 20.388000, 20.423000, 20.897000, 20.830000, 20.960000, 21.350000, -120.010000, -172.830000, 0.000001, 771.465000, 770.306000
2458925.048045, 23.44, 0.23, 20.200000, 29.200000, 18.700000, 25.200000, 0.400000, 20.481000, 19.732000, 20.593000, 18.264000, 19.673000, 25.542000, 20.549000, 12.768000, 20.724000, 20.398000, 20.420000, 20.899000, 20.800000, 20.950000, 21.240000, -120.010000, -172.830000, 0.000001, 771.502000, 770.305000
2458925.048616, 20.25, 0.26, 20.200000, 29.200000, 18.900000, 25.000000, 0.400000, 20.481000, 19.801000, 20.593000, 18.431000, 19.676000, 25.591000, 20.550000, 12.790000, 20.724000, 20.444000, 20.418000, 20.898000, 20.810000, 20.970000, 21.240000, -119.990000, -172.870000, 0.000001, 771.501000, 770.303000
2458925.049186, 15.98, 0.24, 20.200000, 29.200000, 18.900000, 25.000000, 0.400000, 20.481000, 19.801000, 20.593000, 18.431000, 19.676000, 25.591000, 20.550000, 12.790000, 20.724000, 20.444000, 20.418000, 20.898000, 20.810000, 20.970000, 21.240000, -119.990000, -172.870000, 0.000001, 771.501000, 770.303000
2458925.052940, 2.36, 0.25, 20.200000, 29.300000, 19.800000, 23.800000, 0.400000, 20.477000, 19.710000, 20.592000, 18.863000, 19.658000, 27.047000, 20.545000, 12.687000, 20.723000, 20.517000, 20.414000, 20.894000, 20.790000, 20.980000, 21.220000, -120.010000, -172.930000, 0.000001, 771.503000, 770.303000
2458925.053509, 3.97, 0.22, 20.200000, 29.300000, 19.400000, 24.300000, 0.400000, 20.476000, 19.801000, 20.592000, 18.645000, 19.646000, 26.741000, 20.543000, 12.751000, 20.723000, 20.533000, 20.413000, 20.895000, 20.800000, 20.990000, 21.260000, -119.990000, -172.840000, 0.000001, 771.356000, 770.304000
2458925.054081, 1.19, 0.21, 20.200000, 29.200000, 19.200000, 24.800000, 0.400000, 20.475000, 19.735000, 20.592000, 18.536000, 19.666000, 25.815000, 20.544000, 12.711000, 20.723000, 20.504000, 20.413000, 20.895000, 20.790000, 20.970000, 21.250000, -120.010000, -172.840000, 0.000001, 771.360000, 770.302000
2458925.054650, -3.96, 0.21, 20.200000, 29.200000, 19.200000, 24.800000, 0.400000, 20.475000, 19.735000, 20.592000, 18.536000, 19.666000, 25.815000, 20.544000, 12.711000, 20.723000, 20.504000, 20.413000, 20.895000, 20.790000, 20.970000, 21.250000, -120.010000, -172.840000, 0.000001, 771.360000, 770.302000
2458925.055221, -5.54, 0.22, 20.200000, 29.200000, 19.000000, 25.000000, 0.400000, 20.474000, 19.774000, 20.592000, 18.465000, 19.654000, 26.001000, 20.543000, 12.656000, 20.723000, 20.497000, 20.414000, 20.898000, 20.790000, 20.980000, 21.290000, -120.010000, -172.840000, 0.000001, 771.428000, 770.303000
2458925.055792, -8.48, 0.23, 20.200000, 29.200000, 18.900000, 25.000000, 0.400000, 20.474000, 19.697000, 20.592000, 18.388000, 19.669000, 26.055000, 20.543000, 12.591000, 20.723000, 20.504000, 20.414000, 20.893000, 20.800000, 20.970000, 21.240000, -119.990000, -172.860000, 0.000001, 771.518000, 770.302000
2458925.056362, -15.28, 0.29, 20.200000, 29.200000, 18.800000, 25.200000, 0.400000, 20.473000, 19.758000, 20.591000, 18.379000, 19.628000, 26.678000, 20.541000, 12.565000, 20.723000, 20.523000, 20.410000, 20.894000, 20.770000, 20.980000, 21.240000, -119.990000, -172.860000, 0.000001, 771.420000, 770.301000
2458925.056933, -17.29, 0.21, 20.200000, 29.200000, 18.700000, 25.300000, 0.400000, 20.472000, 19.710000, 20.591000, 18.253000, 19.634000, 26.642000, 20.541000, 12.518000, 20.722000, 20.493000, 20.412000, 20.893000, 20.760000, 20.950000, 21.200000, -120.000000, -172.830000, 0.000001, 771.347000, 770.301000
2458925.057502, -16.91, 0.23, 20.200000, 29.200000, 18.700000, 25.300000, 0.400000, 20.472000, 19.710000, 20.591000, 18.253000, 19.634000, 26.642000, 20.541000, 12.518000, 20.722000, 20.493000, 20.412000, 20.893000, 20.760000, 20.950000, 21.200000, -120.000000, -172.830000, 0.000001, 771.347000, 770.301000
2458925.058073, -14.78, 0.18, 20.200000, 29.200000, 18.800000, 25.200000, 0.400000, 20.472000, 19.678000, 20.591000, 18.329000, 19.669000, 26.497000, 20.541000, 12.562000, 20.723000, 20.540000, 20.411000, 20.894000, 20.750000, 20.970000, 21.210000, -119.990000, -172.970000, 0.000001, 771.362000, 770.299000
2458925.058644, -8.36, 0.21, 20.200000, 29.200000, 19.100000, 24.800000, 0.400000, 20.472000, 19.707000, 20.591000, 18.340000, 19.714000, 25.461000, 20.540000, 12.564000, 20.722000, 20.441000, 20.410000, 20.892000, 20.760000, 20.960000, 21.280000, -120.000000, -172.890000, 0.000001, 771.408000, 770.300000
2458925.059214, -11.63, 0.23, 20.200000, 29.200000, 19.500000, 24.400000, 0.400000, 20.471000, 19.784000, 20.591000, 18.431000, 19.633000, 27.415000, 20.539000, 12.610000, 20.722000, 20.456000, 20.404000, 20.883000, 20.770000, 20.960000, 21.200000, -120.000000, -172.900000, 0.000001, 771.362000, 770.298000
2458925.059785, -8.06, 0.24, 20.200000, 29.200000, 19.700000, 24.200000, 0.400000, 20.470000, 19.709000, 20.591000, 18.581000, 19.692000, 25.383000, 20.540000, 12.618000, 20.722000, 20.406000, 20.411000, 20.883000, 20.760000, 20.980000, 21.150000, -119.980000, -172.900000, 0.000001, 771.416000, 770.300000
2458925.060355, -1.46, 0.22, 20.200000, 29.200000, 19.900000, 24.000000, 0.400000, 20.469000, 19.642000, 20.591000, 18.744000, 19.678000, 26.502000, 20.537000, 12.589000, 20.722000, 20.419000, 20.407000, 20.886000, 20.650000, 21.000000, 21.190000, -119.990000, -172.940000, 0.000001, 771.416000, 770.299000
2458925.060926, -1.41, 0.22, 20.200000, 29.200000, 19.900000, 24.000000, 0.400000, 20.469000, 19.642000, 20.591000, 18.744000, 19.678000, 26.502000, 20.537000, 12.589000, 20.722000, 20.419000, 20.407000, 20.886000, 20.650000, 21.000000, 21.190000, -119.990000, -172.940000, 0.000001, 771.416000, 770.299000
2458925.061497, -3.55, 0.22, 20.200000, 29.300000, 20.000000, 23.800000, 0.400000, 20.468000, 19.646000, 20.590000, 18.738000, 19.670000, 26.133000, 20.536000, 12.610000, 20.722000, 20.438000, 20.407000, 20.886000, 20.710000, 20.970000, 21.190000, -120.000000, -172.940000, 0.000001, 771.330000, 770.297000
2458925.062638, 3.43, 0.21, 20.100000, 29.300000, 19.800000, 24.000000, 0.400000, 20.468000, 19.656000, 20.590000, 18.748000, 19.682000, 25.239000, 20.537000, 12.647000, 20.721000, 20.434000, 20.399000, 20.886000, 20.670000, 21.010000, 21.220000, -119.990000, -172.890000, 0.000001, 771.425000, 770.298000
2458925.063208, 3.84, 0.22, 20.100000, 29.300000, 19.400000, 24.500000, 0.400000, 20.467000, 19.646000, 20.590000, 18.580000, 19.684000, 25.196000, 20.536000, 12.671000, 20.721000, 20.423000, 20.399000, 20.883000, 20.620000, 20.960000, 21.240000, -120.000000, -172.870000, 0.000001, 771.365000, 770.296000
2458925.067339, -3.54, 0.23, 20.200000, 29.200000, 18.800000, 25.300000, 0.400000, 20.463000, 19.670000, 20.589000, 18.323000, 19.639000, 25.589000, 20.531000, 12.654000, 20.719000, 20.431000, 20.402000, 20.891000, 20.690000, 20.940000, 21.240000, -119.980000, -173.110000, 0.000001, 771.375000, 770.293000
2458925.067550, -3.40, 0.23, 20.200000, 29.200000, 18.800000, 25.300000, 0.400000, 20.463000, 19.670000, 20.589000, 18.323000, 19.639000, 25.589000, 20.531000, 12.654000, 20.719000, 20.431000, 20.402000, 20.891000, 20.690000, 20.940000, 21.240000, -119.980000, -173.110000, 0.000001, 771.375000, 770.293000
2458925.067762, -1.82, 0.24, 20.200000, 29.200000, 18.800000, 25.300000, 0.400000, 20.463000, 19.670000, 20.589000, 18.323000, 19.639000, 25.589000, 20.531000, 12.654000, 20.719000, 20.431000, 20.402000, 20.891000, 20.690000, 20.940000, 21.240000, -119.980000, -173.110000, 0.000001, 771.375000, 770.293000
2458925.067973, 0.41, 0.23, 20.200000, 29.200000, 19.000000, 25.100000, 0.400000, 20.462000, 19.652000, 20.589000, 18.296000, 19.681000, 24.092000, 20.530000, 12.669000, 20.720000, 20.457000, 20.402000, 20.889000, 20.640000, 20.960000, 21.230000, -120.010000, -172.870000, 0.000001, 771.364000, 770.294000
2458925.068184, 0.29, 0.18, 20.200000, 29.200000, 19.000000, 25.100000, 0.400000, 20.462000, 19.652000, 20.589000, 18.296000, 19.681000, 24.092000, 20.530000, 12.669000, 20.720000, 20.457000, 20.402000, 20.889000, 20.640000, 20.960000, 21.230000, -120.010000, -172.870000, 0.000001, 771.364000, 770.294000
2458925.068395, 1.39, 0.23, 20.200000, 29.200000, 19.000000, 25.100000, 0.400000, 20.462000, 19.652000, 20.589000, 18.296000, 19.681000, 24.092000, 20.530000, 12.669000, 20.720000, 20.457000, 20.402000, 20.889000, 20.640000, 20.960000, 21.230000, -120.010000, -172.870000, 0.000001, 771.364000, 770.294000
2458925.068606, 2.31, 0.15, 20.200000, 29.200000, 19.000000, 25.100000, 0.400000, 20.462000, 19.652000, 20.589000, 18.296000, 19.681000, 24.092000, 20.530000, 12.669000, 20.720000, 20.457000, 20.402000, 20.889000, 20.640000, 20.960000, 21.230000, -120.010000, -172.870000, 0.000001, 771.364000, 770.294000
2458925.069451, 1.78, 0.24, 20.100000, 29.300000, 19.700000, 24.300000, 0.400000, 20.460000, 19.630000, 20.589000, 18.590000, 19.664000, 25.635000, 20.530000, 12.569000, 20.719000, 20.477000, 20.401000, 20.889000, 20.630000, 20.930000, 21.250000, -120.000000, -172.850000, 0.000001, 771.307000, 770.292000
2458925.069662, 0.22, 0.21, 20.100000, 29.300000, 19.700000, 24.300000, 0.400000, 20.460000, 19.630000, 20.589000, 18.590000, 19.664000, 25.635000, 20.530000, 12.569000, 20.719000, 20.477000, 20.401000, 20.889000, 20.630000, 20.930000, 21.250000, -120.000000, -172.850000, 0.000001, 771.307000, 770.292000
2458925.069873, 0.91, 0.19, 20.100000, 29.300000, 19.700000, 24.300000, 0.400000, 20.460000, 19.630000, 20.589000, 18.590000, 19.664000, 25.635000, 20.530000, 12.569000, 20.719000, 20.477000, 20.401000, 20.889000, 20.630000, 20.930000, 21.250000, -120.000000, -172.850000, 0.000001, 771.307000, 770.292000
2458925.070084, 2.39, 0.19, 20.100000, 29.300000, 19.900000, 24.100000, 0.400000, 20.460000, 19.682000, 20.588000, 18.817000, 19.700000, 25.392000, 20.530000, 12.605000, 20.719000, 20.472000, 20.393000, 20.886000, 20.690000, 20.970000, 21.280000, -120.000000, -172.850000, 0.000001, 771.385000, 770.290000
2458925.070295, 2.67, 0.22, 20.100000, 29.300000, 19.900000, 24.100000, 0.400000, 20.460000, 19.682000, 20.588000, 18.817000, 19.700000, 25.392000, 20.530000, 12.605000, 20.719000, 20.472000, 20.393000, 20.886000, 20.690000, 20.970000, 21.280000, -120.000000, -172.850000, 0.000001, 771.385000, 770.290000
2458925.070506, 4.50, 0.18, 20.100000, 29.300000, 19.900000, 24.100000, 0.400000, 20.460000, 19.682000, 20.588000, 18.817000, 19.700000, 25.392000, 20.530000, 12.605000, 20.719000, 20.472000, 20.393000, 20.886000, 20.690000, 20.970000, 21.280000, -120.000000, -172.850000, 0.000001, 771.385000, 770.290000
2458925.070716, 4.28, 0.23, 20.100000, 29.300000, 19.900000, 24.100000, 0.400000, 20.460000, 19.682000, 20.588000, 18.817000, 19.700000, 25.392000, 20.530000, 12.605000, 20.719000, 20.472000, 20.393000, 20.886000, 20.690000, 20.970000, 21.280000, -120.000000, -172.850000, 0.000001, 771.385000, 770.290000
2458925.070928, 4.40, 0.18, 20.100000, 29.300000, 20.000000, 23.900000, 0.400000, 20.459000, 19.656000, 20.589000, 18.839000, 19.658000, 25.451000, 20.527000, 12.579000, 20.719000, 20.432000, 20.393000, 20.880000, 20.670000, 20.940000, 21.200000, -120.000000, -172.890000, 0.000001, 771.261000, 770.291000
2458925.071139, 3.69, 0.22, 20.100000, 29.300000, 20.000000, 23.900000, 0.400000, 20.459000, 19.656000, 20.589000, 18.839000, 19.658000, 25.451000, 20.527000, 12.579000, 20.719000, 20.432000, 20.393000, 20.880000, 20.670000, 20.940000, 21.200000, -120.000000, -172.890000, 0.000001, 771.261000, 770.291000
2458925.071351, 3.95, 0.21, 20.100000, 29.300000, 20.000000, 23.900000, 0.400000, 20.459000, 19.656000, 20.589000, 18.839000, 19.658000, 25.451000, 20.527000, 12.579000, 20.719000, 20.432000, 20.393000, 20.880000, 20.670000, 20.940000, 21.200000, -120.000000, -172.890000, 0.000001, 771.261000, 770.291000
2458925.071561, 4.62, 0.21, 20.100000, 29.300000, 19.800000, 24.100000, 0.400000, 20.458000, 19.628000, 20.588000, 18.820000, 19.672000, 25.479000, 20.527000, 12.502000, 20.718000, 20.481000, 20.396000, 20.883000, 20.670000, 20.970000, 21.240000, -120.020000, -173.020000, 0.000001, 771.312000, 770.290000
2458925.071772, 3.34, 0.18, 20.100000, 29.300000, 19.800000, 24.100000, 0.400000, 20.458000, 19.628000, 20.588000, 18.820000, 19.672000, 25.479000, 20.527000, 12.502000, 20.718000, 20.481000, 20.396000, 20.883000, 20.670000, 20.970000, 21.240000, -120.020000, -173.020000, 0.000001, 771.312000, 770.290000
2458925.071984, 2.42, 0.18, 20.100000, 29.300000, 19.800000, 24.100000, 0.400000, 20.458000, 19.628000, 20.588000, 18.820000, 19.672000, 25.479000, 20.527000, 12.502000, 20.718000, 20.481000, 20.396000, 20.883000, 20.670000, 20.970000, 21.240000, -120.020000, -173.020000, 0.000001, 771.312000, 770.290000
2458925.072194, 5.08, 0.22, 20.100000, 29.300000, 19.500000, 24.500000, 0.400000, 20.459000, 19.671000, 20.588000, 18.631000, 19.669000, 25.623000, 20.528000, 12.477000, 20.718000, 20.474000, 20.399000, 20.888000, 20.710000, 20.950000, 21.240000, -119.990000, -172.900000, 0.000001, 771.349000, 770.291000
